Date,Open,High,Low,Close,Adj Close,Volume
2020-09-23,4.93328382,5.43327847,4.89995082,5.29994681,5.29994681,61131013.0
2020-09-24,5.29994681,5.79994179,5.29994681,5.79994179,5.79994179,61960521.0
2020-09-25,5.93327345,6.03327278,5.76660845,5.86660778,5.86660778,41407915.0
2020-09-28,5.86660778,5.96660678,5.76660845,5.96660678,5.96660678,18954490.0
2020-09-29,5.96660678,5.99993978,5.79994179,5.79994179,5.79994179,13376834.0
2020-09-30,5.83327479,6.3999361,5.83327479,6.26660344,6.26660344,79130894.0
2020-10-01,6.26660344,6.26660344,6.06660611,6.16660477,6.16660477,22777428.0
2020-10-02,6.13327177,6.43326843,6.13327177,6.2332711,6.2332711,27038971.0
2020-10-05,6.36660277,6.46660176,6.26660344,6.26660344,6.26660344,15504455.0
2020-10-06,6.36660277,6.36660277,6.26660344,6.33326977,6.33326977,11122011.0
2020-10-07,6.26660344,6.29993677,6.16660477,6.26660344,6.26660344,6177061.0
2020-10-08,6.36660277,6.89993108,6.36660277,6.66659976,6.66659976,82430027.0
2020-10-09,6.69993275,6.99992974,6.69993275,6.76659842,6.76659842,55427956.0
2020-10-12,6.83326475,6.83326475,6.53326776,6.69993275,6.69993275,14968650.0
2020-10-14,6.69993275,6.73326609,6.53326776,6.63326676,6.63326676,9708997.0
2020-10-15,6.53326776,6.76659842,6.36660277,6.3999361,6.3999361,14270843.0
2020-10-16,6.46660176,6.59993342,6.16660477,6.33326977,6.33326977,18337684.0
2020-10-19,6.2332711,6.26660344,5.99993978,6.09993844,6.09993844,12662527.0
2020-10-20,6.06660611,6.49993476,6.06660611,6.29993677,6.29993677,18317883.0
2020-10-21,6.3999361,6.49993476,6.33326977,6.46660176,6.46660176,11236912.0
2020-10-22,6.49993476,6.66659976,6.3999361,6.56660109,6.56660109,28538986.0
2020-10-26,6.53326776,6.53326776,6.43326843,6.49993476,6.49993476,4266642.0
2020-10-27,6.53326776,6.59993342,6.46660176,6.56660109,6.56660109,8042480.0
2020-10-28,6.63326676,6.69993275,6.53326776,6.63326676,6.63326676,8087781.0
2020-10-29,6.56660109,6.76659842,6.56660109,6.73326609,6.73326609,10937809.0
