,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-02-02,DELTA,908.0,944.0,904.0,916.0,916.0,3438942,292.0,930.0,82.56721,1.0,18.0,0.0200445434298441
2023-02-02,Q-CON,10.9,11.0,10.7,11.0,11.0,562303,5.0,11.4,74.69688,0.94118,0.1999999999999993,0.01851851851851845
2023-02-02,BBIK,138.5,142.5,137.0,139.0,139.0,801641,49.5,139.0,60.01865,0.88235,2.5,0.018315018315018316
2023-02-02,HANA,61.5,65.0,61.0,65.0,65.0,30634111,33.5,73.75,39.48091,0.82353,4.5,0.0743801652892562
2023-02-02,SNNP,24.1,24.3,23.6,24.2,24.2,5385313,14.3,24.6,34.7937,0.76471,0.09999999999999787,0.004149377593360907
2023-02-02,CPANEL,11.3,11.4,11.3,11.3,11.3,425985,5.45,12.4,34.59065,0.70588,0.0,0.0
2023-02-02,BE8,68.0,69.25,66.25,68.5,68.5,6900973,30.5,68.5,33.29742,0.64706,1.75,0.026217228464419477
2023-02-02,SAPPE,46.75,47.25,46.25,47.0,47.0,217400,24.1,47.75,28.66174,0.58824,0.25,0.0053475935828877
2023-02-02,PR9,20.3,20.4,19.9,20.1,20.1,1580727,11.0,20.299999,27.21674,0.52941,-0.19999899999999826,-0.009852167973013115
2023-02-02,ZEN,18.0,18.1,17.7,18.0,18.0,202883,11.2,18.5,26.95117,0.47059,0.0,0.0
2023-02-02,SPA,11.8,11.9,11.7,11.8,11.8,1031920,6.45,12.3,26.76101,0.41176,0.0,0.0
2023-02-02,BA,14.6,14.6,14.4,14.4,14.4,829931,8.95,14.6,23.88158,0.35294,-0.1999999999999993,-0.013698630136986254
