,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-01-13,AS,23.700001,24.1,23.0,23.299999,23.299999,9771300,6.25,24.700001,82.31344,1.0,-0.40000200000000063,-0.01687772080684725
2022-01-13,TKS,14.363638,15.636366,14.272729,15.454547,15.454547,27431247,5.500001,15.454547,59.48427,0.94444,1.090909,0.07594935210703584
2022-01-13,JMART,57.25,57.5,56.5,57.25,57.25,5244400,22.1,59.0,47.67384,0.88889,-0.25,-0.004347826086956522
2022-01-13,YGG,10.59907834,10.98310292,10.52227343,10.59907834,10.59907834,11396731,5.31489985,11.3671275,44.80993,0.83333,-0.07680492000000072,-0.007194245022121075
2022-01-13,JMT,67.75,68.25,67.25,67.75,67.75,4005600,34.436888,70.0,43.82911,0.77778,0.0,0.0
2022-01-13,EA,97.25,97.5,95.5,96.25,96.25,12940600,57.5,99.25,43.52608,0.72222,-1.25,-0.01282051282051282
2022-01-13,SKR,13.3,13.3,13.1,13.2,13.2,266800,6.4,13.6,31.17606,0.66667,0.0,0.0
2022-01-13,SINGER,52.25,52.75,51.75,52.5,52.5,1178400,25.699504,54.25,29.84237,0.61111,0.5,0.009615384615384616
2022-01-13,THG,38.0,38.25,37.75,38.0,38.0,2033300,24.9,38.0,26.84138,0.55556,0.0,0.0
2022-01-13,SNC,18.200001,18.200001,17.9,18.1,18.1,690000,12.2,18.4,24.49849,0.5,0.0,0.0
2022-01-13,RBF,22.9,23.200001,22.700001,22.799999,22.799999,5539300,8.7,23.299999,24.30615,0.44444,-0.1000009999999989,-0.004366855895196459
2022-01-13,DTAC,45.0,45.25,44.5,44.75,44.75,3105700,29.0,46.0,23.2364,0.38889,-0.25,-0.005555555555555556
2022-01-13,BEC,13.6,14.6,13.5,14.5,14.5,26084800,7.65,15.4,22.84036,0.33333,0.9000000000000004,0.06617647058823532
