,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-01-17,AS,22.6,23.0,22.4,22.700001,22.700001,4697400,6.25,24.700001,75.63652,1.0,0.1000009999999989,0.004424823008849508
2022-01-17,SA,12.1,12.3,11.9,12.3,12.3,1539700,5.484375,14.4,47.87009,0.94737,0.10000000000000142,0.008196721311475526
2022-01-17,YGG,10.59907834,10.98310292,10.59907834,10.75268817,10.75268817,8131966,5.31489985,11.3671275,45.70935,0.89474,0.1536098300000006,0.014492753527473277
2022-01-17,JMART,55.5,56.75,55.25,56.5,56.5,8352100,22.1,59.0,44.1134,0.84211,0.5,0.008928571428571428
2022-01-17,EA,94.0,96.25,93.75,95.75,95.75,14240100,57.5,99.25,42.12507,0.78947,2.25,0.02406417112299465
2022-01-17,JMT,66.0,66.5,64.75,66.25,66.25,7985400,35.902288,70.0,39.56746,0.73684,0.25,0.003787878787878788
2022-01-17,GULF,50.5,52.75,50.25,52.0,52.0,84748800,32.25,52.0,36.46545,0.68421,1.75,0.03482587064676617
2022-01-17,SKR,13.2,13.2,13.0,13.2,13.2,347400,6.4,13.6,30.25467,0.63158,0.0,0.0
2022-01-17,THG,38.75,39.0,38.75,39.0,39.0,1635100,24.9,39.0,29.72018,0.57895,0.25,0.0064516129032258064
2022-01-17,DTAC,45.5,45.75,44.75,45.5,45.5,9291500,29.0,46.0,25.0238,0.52632,0.0,0.0
2022-01-17,SINGER,51.0,51.5,50.25,50.75,50.75,1657300,25.699504,54.25,24.50418,0.47368,-0.5,-0.00975609756097561
2022-01-17,BEC,14.4,14.6,14.2,14.6,14.6,6337100,7.65,15.4,22.91435,0.42105,0.29999999999999893,0.020979020979020904
2022-01-17,RBF,22.6,22.799999,22.5,22.5,22.5,2938300,8.9,23.299999,21.07195,0.36842,-0.10000000000000142,-0.004424778761062009
2022-01-17,SNC,17.799999,18.0,17.5,17.6,17.6,614400,12.2,18.4,20.51474,0.31579,-0.19999899999999826,-0.011235899507634706
