,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-05,BAY,42.75,42.75,41.75,42.25,42.25,2527200,22.7,46.75,47.84829,1.0,-0.25,-0.0058823529411764705
2026-08-05,TOP,64.5,65.25,62.5,63.0,63.0,32347400,30.5,65.75,47.16348,0.95238,-2.0,-0.03076923076923077
2026-08-05,SCGP,32.0,32.25,31.0,31.0,31.0,14043000,15.0,32.0,46.93095,0.90476,-1.0,-0.03125
2026-08-05,PTL,14.4,14.4,14.3,14.4,14.4,147700,7.7,14.8,44.93929,0.85714,0.0,0.0
2026-08-05,AMATA,28.25,28.25,27.75,28.25,28.25,4319900,14.1,29.25,44.69041,0.80952,0.5,0.018018018018018018
2026-08-05,KTB,44.75,45.0,44.25,44.75,44.75,62996600,22.7,44.75,42.53424,0.7619,0.5,0.011299435028248588
2026-08-05,ASK,12.5,12.5,12.1,12.2,12.2,625000,7.05,12.6,39.74503,0.71429,-0.20000000000000107,-0.016129032258064602
2026-08-05,JMART,11.6,11.6,11.1,11.1,11.1,13066800,6.0,12.3,35.26096,0.66667,-0.40000000000000036,-0.0347826086956522
2026-08-05,BCP,44.0,44.25,43.25,44.25,44.25,9804600,25.0,45.5,33.29777,0.61905,-0.25,-0.0056179775280898875
2026-08-05,GPSC,53.0,53.5,51.25,51.75,51.75,13742400,30.0,54.5,30.41273,0.57143,-0.5,-0.009569377990430622
2026-08-05,KTC,38.75,39.25,38.5,39.0,39.0,27202500,24.8,40.5,28.37925,0.52381,0.25,0.0064516129032258064
2026-08-05,RATCH,38.5,38.75,38.0,38.5,38.5,5186400,25.5,39.5,28.02565,0.47619,0.0,0.0
2026-08-05,KBANK,248.0,249.0,245.0,247.0,247.0,12994200,162.5,247.0,27.19008,0.42857,0.0,0.0
2026-08-05,TQM,16.8,17.0,16.8,16.9,16.9,181200,10.8,17.3,26.13475,0.38095,0.0,0.0
2026-08-05,GULF,67.0,67.5,65.75,66.5,66.5,54906600,39.75,67.75,25.56327,0.33333,0.0,0.0
