,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-04-12,IMH,19.4,20.1,19.200001,20.1,20.1,5036100,5.25,22.5,72.2239,1.0,0.5,0.02551020408163265
2022-04-12,FSMART,15.6,18.6,15.6,17.4,17.4,121230900,7.2,17.4,60.21381,0.92308,2.099999999999998,0.13725490196078416
2022-04-12,JMT,79.75,86.25,79.5,84.5,84.5,26765600,39.565787,84.5,58.49264,0.84615,4.75,0.05956112852664577
2022-04-12,SO,16.66666,17.249994,16.66666,17.16666,17.16666,511920,7.333331,18.666659,46.22671,0.76923,0.41666700000000034,0.02487565218683974
2022-04-12,JMART,60.25,64.0,60.25,63.25,63.25,21016700,31.75,63.25,40.11945,0.69231,2.25,0.036885245901639344
2022-04-12,SINGER,54.0,56.75,54.0,56.75,56.75,6225000,33.434307,56.75,28.0444,0.61538,2.5,0.04608294930875576
2022-04-12,SKR,14.5,14.6,14.3,14.6,14.6,813100,7.95,14.6,24.19496,0.53846,0.09999999999999964,0.006896551724137907
2022-04-12,WORK,28.0,28.75,28.0,28.5,28.5,424100,18.200001,29.0,23.91608,0.46154,0.25,0.008849557522123894
2022-04-12,CENTEL,40.75,41.75,40.25,41.75,41.75,3775700,27.0,41.75,21.5781,0.38462,1.0,0.024539877300613498
2022-04-12,BEC,16.299999,16.5,16.1,16.200001,16.200001,3553000,8.8,17.700001,18.39727,0.30769,-0.19999899999999826,-0.012195060975609651
