,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-04-19,SAPPE,59.0,61.5,58.0,59.25,59.25,796075,28.75,61.5,37.15898,1.0,0.0,0.0
2023-04-19,ICHI,13.1,13.4,13.0,13.1,13.1,7160121,7.25,13.4,24.03082,0.66667,-0.09999999999999964,-0.007575757575757549
2023-04-19,SVI,10.3,10.6,10.2,10.3,10.3,5160557,6.5,11.4,18.75795,0.33333,-0.09999999999999964,-0.009615384615384581
