,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-18,SRICHA,11.8,12.0,11.7,12.0,12.0,320500,3.1,12.0,60.55265,1.0,0.3000000000000007,0.025641025641025703
2026-02-18,CENTEL,38.75,38.75,38.25,38.75,38.75,2098900,19.5,38.75,29.96157,0.92857,0.0,0.0
2026-02-18,ADVANC,391.0,391.0,386.0,389.0,389.0,4724600,259.0,395.0,27.65298,0.85714,-2.0,-0.005115089514066497
2026-02-18,MEGA,39.0,39.5,38.75,39.5,39.5,2031100,24.5,39.75,26.84562,0.78571,0.5,0.01282051282051282
2026-02-18,KKP,72.75,73.75,72.5,73.75,73.75,3756400,44.0,73.75,25.37193,0.71429,0.75,0.010273972602739725
2026-02-18,SCGP,20.5,20.8,20.4,20.6,20.6,11212400,11.2,21.0,22.18644,0.64286,0.20000000000000284,0.009803921568627591
2026-02-18,CPN,63.25,64.0,63.0,64.0,64.0,6914800,41.25,64.0,21.18276,0.57143,0.75,0.011857707509881422
2026-02-18,ICHI,14.7,14.8,14.6,14.8,14.8,4866400,9.75,14.8,21.14483,0.5,0.20000000000000107,0.013698630136986375
2026-02-18,SAT,15.8,16.0,15.7,15.9,15.9,1287600,10.2,15.9,21.02461,0.42857,0.20000000000000107,0.012738853503184782
2026-02-18,BLA,21.9,22.1,21.7,22.0,22.0,1952900,14.2,22.0,18.96885,0.35714,0.0,0.0
