,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2025-02-11,KTB,23.7,23.7,23.2,23.3,23.3,41013200,15.5,23.8,21.58427,1.0,-0.3999999999999986,-0.016877637130801627
2025-02-11,INTUCH,99.0,99.0,96.75,98.5,98.5,25489800,65.75,113.0,15.9011,0.5,-1.0,-0.010050251256281407
