,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-05-31,PTTEP,166.5,169.5,166.0,169.5,169.5,16939783,100.5,169.5,31.94776,1.0,4.0,0.02416918429003021
2022-05-31,GFPT,16.4,16.700001,16.4,16.700001,16.700001,3076496,10.7,16.9,30.98451,0.93333,0.30000100000000174,0.01829274390243913
2022-05-31,THIP,43.75,43.75,43.25,43.75,43.75,56884,30.0,43.75,28.34242,0.86667,0.5,0.011560693641618497
2022-05-31,ESSO,10.1,10.3,10.0,10.3,10.3,30933675,7.05,10.3,27.8683,0.8,0.40000000000000036,0.040404040404040435
2022-05-31,SPRC,11.9,12.3,11.9,12.3,12.3,34237780,7.85,12.3,26.43794,0.73333,0.40000000000000036,0.03361344537815129
2022-05-31,PR9,14.6,14.7,14.2,14.5,14.5,2773793,9.95,15.3,25.41267,0.66667,0.0,0.0
2022-05-31,SMPC,15.4,15.4,15.0,15.3,15.3,542002,10.5,15.5,22.74288,0.6,0.10000000000000142,0.006578947368421147
2022-05-31,GGC,14.9,15.1,14.9,15.0,15.0,1476103,10.0,15.0,21.62381,0.53333,0.09999999999999964,0.00671140939597313
2022-05-31,KTB,15.1,15.1,14.8,15.1,15.1,66072235,10.0,15.2,20.43422,0.46667,0.0,0.0
2022-05-31,BH,171.5,174.5,170.0,174.5,174.5,7154295,117.5,175.0,18.6957,0.4,2.5,0.014534883720930232
2022-05-31,AP,11.2,11.4,11.1,11.2,11.2,13134288,7.55,11.9,17.53362,0.33333,0.0,0.0
