,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-07,SINGER,11.9,12.1,11.8,12.0,12.0,3217400,4.2,13.1,84.42012,1.0,0.0,0.0
2026-08-07,AMATA,29.0,29.5,28.25,29.5,29.5,12615200,14.1,29.5,50.29406,0.96,0.75,0.02608695652173913
2026-08-07,PTL,14.7,15.1,14.7,14.9,14.9,835900,7.7,14.9,49.37349,0.92,0.20000000000000107,0.01360544217687082
2026-08-07,TOP,64.25,66.0,64.0,64.25,64.25,18149500,30.5,65.75,49.26696,0.88,0.5,0.00784313725490196
2026-08-07,SCGP,31.5,31.5,30.5,31.0,31.0,5206200,15.0,32.0,46.32462,0.84,-0.75,-0.023622047244094488
2026-08-07,BAY,42.25,42.25,41.5,41.5,41.5,1547400,22.8,46.75,44.35935,0.8,-0.5,-0.011904761904761904
2026-08-07,KTB,45.5,45.5,44.75,45.0,45.0,78047300,23.5,45.5,42.43541,0.76,-0.5,-0.01098901098901099
2026-08-07,ASK,12.3,12.3,12.0,12.0,12.0,777600,7.05,12.6,36.9158,0.72,-0.3000000000000007,-0.02439024390243908
2026-08-07,BCP,44.75,45.75,44.5,45.5,45.5,16719600,25.0,45.5,36.71529,0.68,1.0,0.02247191011235955
2026-08-07,JMART,10.9,11.1,10.9,11.0,11.0,3711600,6.0,12.3,33.49863,0.64,0.09999999999999964,0.009174311926605472
2026-08-07,RATCH,39.25,39.25,38.25,39.25,39.25,7372300,25.5,39.5,29.97641,0.6,-0.25,-0.006329113924050633
2026-08-07,KBANK,252.0,252.0,250.0,250.0,250.0,11155800,162.5,252.0,28.20833,0.56,-2.0,-0.007936507936507936
2026-08-07,KTC,39.0,39.25,38.5,39.0,39.0,15949100,24.8,40.5,27.93767,0.52,0.0,0.0
2026-08-07,GULF,66.75,66.75,66.25,66.75,66.75,50572300,39.75,67.75,25.66486,0.48,-0.75,-0.011111111111111112
2026-08-07,GPSC,51.0,51.5,49.5,49.75,49.75,13459900,30.0,54.5,24.78114,0.44,-1.5,-0.02926829268292683
2026-08-07,AOT,63.25,63.5,62.75,63.0,63.0,10886700,36.0,64.75,24.4145,0.4,-0.25,-0.003952569169960474
2026-08-07,XO,19.1,19.1,18.8,18.9,18.9,433700,12.8,20.1,23.17223,0.36,-0.10000000000000142,-0.005263157894736917
2026-08-07,TQM,16.8,16.9,16.3,16.4,16.4,299900,10.8,17.3,22.26678,0.32,-0.40000000000000213,-0.023809523809523937
