,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-06-06,SISB,12.3,13.0,12.2,13.0,13.0,15157322,8.95,14.1,30.38927,1.0,0.6999999999999993,0.056910569105691
2022-06-06,SPRC,12.5,12.8,12.3,12.7,12.7,52941350,7.85,12.7,29.92252,0.92308,0.1999999999999993,0.015999999999999945
2022-06-06,GFPT,16.5,16.700001,16.4,16.5,16.5,2768269,10.8,16.9,28.58686,0.84615,0.0,0.0
2022-06-06,ESSO,10.3,10.7,10.3,10.4,10.4,15208830,7.05,10.4,28.57869,0.76923,0.09999999999999964,0.009708737864077634
2022-06-06,SMPC,15.7,16.200001,15.7,16.0,16.0,1131230,10.5,16.0,27.72226,0.69231,0.1999999999999993,0.01265822784810122
2022-06-06,SAPPE,34.75,35.25,33.0,34.25,34.25,2267024,24.1,36.0,25.15343,0.61538,-0.75,-0.02142857142857143
2022-06-06,KTB,15.1,15.9,15.0,15.7,15.7,144935063,10.0,15.7,24.66252,0.53846,0.6999999999999993,0.04666666666666662
2022-06-06,GGC,14.9,15.0,14.9,15.0,15.0,506620,10.0,15.0,21.0024,0.46154,0.09999999999999964,0.00671140939597313
2022-06-06,PR9,14.2,14.3,13.8,14.0,14.0,2655063,9.95,15.3,20.41055,0.38462,-0.1999999999999993,-0.014084507042253471
2022-06-06,BH,173.0,177.5,173.0,176.0,176.0,5194333,117.5,176.0,19.21302,0.30769,2.5,0.01440922190201729
