,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-07,HANA,46.0,46.75,45.5,46.5,46.5,12446800,15.1,49.0,76.2906,1.0,0.75,0.01639344262295082
2026-09-07,KKP,117.0,119.0,116.0,118.5,118.5,8459100,57.5,120.0,46.56611,0.94118,2.0,0.017167381974248927
2026-09-07,PSL,10.4,10.6,10.2,10.3,10.3,6038000,5.7,10.5,41.6738,0.88235,0.0,0.0
2026-09-07,TOP,63.0,64.25,62.5,64.0,64.0,20825200,33.75,68.75,40.02188,0.82353,1.25,0.0199203187250996
2026-09-07,TCAP,82.25,83.5,82.0,83.5,83.5,1897000,49.75,89.25,34.89353,0.76471,0.5,0.006024096385542169
2026-09-07,CRC,28.25,28.5,27.75,28.0,28.0,5817500,16.7,29.25,30.13871,0.70588,-0.25,-0.008849557522123894
2026-09-07,KTB,43.5,43.75,43.25,43.25,43.25,11013600,24.3,45.5,29.96769,0.64706,-0.25,-0.005747126436781609
2026-09-07,KBANK,247.0,249.0,247.0,249.0,249.0,6169300,162.5,257.0,22.81328,0.58824,1.0,0.004032258064516129
2026-09-07,CENTEL,43.0,43.25,42.5,42.75,42.75,1254200,29.25,43.25,22.4715,0.52941,0.0,0.0
2026-09-07,RATCH,38.25,38.25,37.75,38.25,38.25,4638800,25.5,39.5,22.22587,0.47059,0.0,0.0
2026-09-07,BA,19.1,19.3,18.7,19.3,19.3,6190000,12.7,19.7,21.98672,0.41176,0.1999999999999993,0.010471204188481638
2026-09-07,CBG,53.75,54.75,53.5,54.25,54.25,2896500,34.25,61.0,20.12004,0.35294,0.5,0.009302325581395349
