,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2025-09-17,SCC,229.0,231.0,228.0,230.0,230.0,1821900,127.5,246.0,28.29339,1.0,2.0,0.008771929824561403
2025-09-17,NETBAY,23.5,23.8,23.3,23.3,23.3,596500,13.7,24.2,24.79913,0.5,-0.1999999999999993,-0.00851063829787231
