,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-30,SCGP,29.25,30.25,28.75,30.25,30.25,18239200,15.0,30.25,44.64758,1.0,0.5,0.01680672268907563
2026-07-30,ASK,12.0,12.4,12.0,12.4,12.4,1157600,7.05,12.4,43.30736,0.9375,0.40000000000000036,0.03333333333333336
2026-07-30,KTB,43.5,43.5,42.5,42.75,42.75,113896600,21.6,43.5,37.90688,0.875,-0.75,-0.017241379310344827
2026-07-30,RATCH,38.5,38.75,37.75,38.75,38.75,7063300,25.5,39.5,29.90601,0.8125,0.0,0.0
2026-07-30,KTC,38.25,38.75,37.75,38.5,38.5,29516100,24.8,40.5,27.62533,0.75,0.0,0.0
2026-07-30,TQM,17.5,17.5,16.8,17.0,17.0,358400,10.8,17.3,27.29296,0.6875,-0.10000000000000142,-0.005847953216374352
2026-07-30,AOT,63.0,64.5,63.0,63.5,63.5,40342500,36.0,64.75,26.96009,0.625,-0.5,-0.0078125
2026-07-30,KBANK,246.0,246.0,240.0,242.0,242.0,24322300,160.5,242.0,25.63787,0.5625,0.0,0.0
2026-07-30,GULF,65.75,66.5,65.0,65.75,65.75,73517100,39.75,67.75,24.91658,0.5,0.5,0.007662835249042145
2026-07-30,BA,18.4,18.9,18.0,18.7,18.7,14755800,12.7,19.0,23.89479,0.4375,0.3000000000000007,0.016304347826086998
2026-07-30,TCAP,72.75,72.75,70.75,71.25,71.25,8800200,48.25,74.5,23.42362,0.375,-2.5,-0.03389830508474576
2026-07-30,SIS,25.5,26.25,25.0,26.25,26.25,867500,18.5,26.5,22.29068,0.3125,0.5,0.019417475728155338
