,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-04,TOP,65.0,65.5,63.25,65.0,65.0,15799000,30.5,65.75,52.24857,1.0,-0.75,-0.011406844106463879
2026-08-04,SCGP,30.0,32.25,30.0,32.0,32.0,20350300,15.0,32.0,52.00286,0.95238,1.5,0.04918032786885246
2026-08-04,PTL,14.1,14.6,14.1,14.4,14.4,1154600,7.7,14.8,45.21497,0.90476,0.3000000000000007,0.021276595744680903
2026-08-04,ASK,12.6,12.7,12.4,12.4,12.4,861000,7.05,12.6,42.34667,0.85714,-0.1999999999999993,-0.015873015873015817
2026-08-04,KTB,44.5,45.0,44.25,44.25,44.25,92520400,22.1,44.25,41.38939,0.80952,0.0,0.0
2026-08-04,JMART,11.4,11.7,11.3,11.5,11.5,21174800,6.0,12.3,40.50367,0.7619,0.1999999999999993,0.017699115044247725
2026-08-04,BCP,45.5,45.5,44.0,44.5,44.5,10217800,25.0,45.5,34.23184,0.71429,-1.0,-0.02197802197802198
2026-08-04,GPSC,52.0,52.25,51.25,52.25,52.25,7755300,30.0,54.5,32.03486,0.66667,0.25,0.004807692307692308
2026-08-04,DITTO,16.0,16.1,15.8,15.8,15.8,2200300,10.1,16.6,28.76256,0.61905,0.0,0.0
2026-08-04,RATCH,38.0,38.5,37.75,38.5,38.5,5822800,25.5,39.5,28.29068,0.57143,0.25,0.006535947712418301
2026-08-04,KTC,38.5,38.75,38.0,38.75,38.75,10770700,24.8,40.5,27.79287,0.52381,0.25,0.006493506493506494
2026-08-04,KBANK,244.0,248.0,244.0,247.0,247.0,13269000,162.5,247.0,27.45014,0.47619,3.0,0.012295081967213115
2026-08-04,AOT,64.0,64.25,63.75,64.0,64.0,12787500,36.0,64.75,27.19016,0.42857,0.0,0.0
2026-08-04,TQM,16.8,16.9,16.7,16.9,16.9,239300,10.8,17.3,26.24329,0.38095,0.0,0.0
2026-08-04,GULF,67.0,67.25,66.25,66.5,66.5,39341200,39.75,67.75,25.75814,0.33333,-0.5,-0.007462686567164179
