,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-09-23,BBIK,116.0,117.0,114.5,115.5,115.5,183794,29.25,120.0,84.38207,1.0,-1.0,-0.008583690987124463
2022-09-23,SISB,16.700001,16.700001,16.200001,16.4,16.4,2531900,9.0,16.700001,46.00629,0.92308,-0.30000100000000174,-0.017964130660830604
2022-09-23,ESSO,13.5,13.5,13.1,13.3,13.3,12195936,7.2,14.3,41.37723,0.84615,-0.09999999999999964,-0.007462686567164152
2022-09-23,PR9,17.700001,18.200001,17.6,18.1,18.1,3246742,10.3,19.0,34.06979,0.76923,0.3999990000000011,0.02259881228255304
2022-09-23,BH,228.0,230.0,225.0,225.0,225.0,1816596,133.5,231.0,33.68015,0.69231,-5.0,-0.021739130434782608
2022-09-23,SPA,10.4,10.5,10.2,10.3,10.3,2493850,6.45,10.6,30.77971,0.61538,0.0,0.0
2022-09-23,RAM,55.25,55.25,55.0,55.0,55.0,437034,29.7,67.5,26.47375,0.53846,-0.25,-0.004524886877828055
2022-09-23,CENTEL,49.0,50.75,48.25,48.5,48.5,20195020,30.5,48.5,23.99817,0.46154,1.75,0.0374331550802139
2022-09-23,PTTEP,173.0,173.0,170.5,170.5,170.5,12331524,113.0,174.5,18.7086,0.38462,-3.0,-0.01729106628242075
2022-09-23,KTB,17.0,17.1,16.9,16.9,16.9,23124200,11.0,17.0,18.68601,0.30769,-0.10000000000000142,-0.005882352941176554
