,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-09-14,ESSO,13.6,13.9,13.6,13.8,13.8,12146839,7.2,14.3,48.58461,1.0,0.0,0.0
2022-09-14,PR9,18.0,18.299999,18.0,18.1,18.1,1351360,10.3,19.0,36.22006,0.92857,-0.1000009999999989,-0.00549456013766147
2022-09-14,BH,228.0,230.0,224.0,225.0,225.0,4873909,130.0,231.0,35.90259,0.85714,-6.0,-0.025974025974025976
2022-09-14,SPA,10.3,10.5,10.2,10.3,10.3,1836750,6.45,10.5,32.13715,0.78571,-0.1999999999999993,-0.01904761904761898
2022-09-14,RAM,55.0,55.75,55.0,55.25,55.25,1368601,29.7,67.5,29.19617,0.71429,-1.25,-0.022123893805309734
2022-09-14,DUSIT,12.3,12.9,12.2,12.8,12.8,1774088,8.95,12.8,24.07201,0.64286,0.5,0.04065040650406504
2022-09-14,JUBILE,31.75,32.0,31.0,31.25,31.25,99275,22.200001,32.25,23.82784,0.57143,-0.75,-0.0234375
2022-09-14,SABINA,26.25,26.75,26.25,26.75,26.75,814702,19.0,27.0,20.47909,0.5,0.25,0.009433962264150943
2022-09-14,KTB,16.799999,16.9,16.700001,16.799999,16.799999,33956992,11.0,17.0,19.37063,0.42857,-0.1000009999999989,-0.005917218934911178
2022-09-14,GGC,16.0,16.1,16.0,16.1,16.1,628203,10.8,16.1,18.37471,0.35714,0.10000000000000142,0.006250000000000089
