,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-25,SINGER,11.8,11.9,11.5,11.5,11.5,4675600,4.2,13.1,69.74251,1.0,-0.1999999999999993,-0.017094017094017033
2026-08-25,BCP,51.25,51.25,49.25,49.75,49.75,14586900,25.0,51.25,46.23901,0.95,-1.5,-0.02926829268292683
2026-08-25,KKP,112.0,115.0,111.5,114.5,114.5,11269100,56.75,120.0,45.6477,0.9,2.5,0.022321428571428572
2026-08-25,SRICHA,19.4,19.4,19.1,19.2,19.2,872200,8.95,22.6,45.49198,0.85,-0.10000000000000142,-0.00518134715025914
2026-08-25,TCAP,86.5,87.25,85.75,86.5,86.5,3219500,49.75,89.25,43.01022,0.8,-0.25,-0.002881844380403458
2026-08-25,PSL,10.5,10.6,10.1,10.1,10.1,9483900,5.7,10.5,41.85121,0.75,-0.40000000000000036,-0.038095238095238126
2026-08-25,KTB,44.25,44.5,44.0,44.5,44.5,61426400,24.1,45.5,36.86608,0.7,0.5,0.011363636363636364
2026-08-25,SKY,17.8,17.9,17.7,17.8,17.8,610800,10.0,19.1,30.33646,0.65,-0.09999999999999787,-0.005586592178770831
2026-08-25,GPSC,51.5,53.0,51.0,52.0,52.0,20619900,30.0,54.5,27.96623,0.6,1.5,0.0297029702970297
2026-08-25,AOT,66.5,66.75,66.0,66.25,66.25,15812600,36.0,67.0,27.53179,0.55,0.25,0.003787878787878788
2026-08-25,KBANK,255.0,256.0,253.0,253.0,253.0,11424800,162.5,257.0,27.04309,0.5,-1.0,-0.003937007874015748
2026-08-25,TQM,17.2,17.4,17.1,17.1,17.1,618700,10.8,17.3,26.18691,0.45,0.0,0.0
2026-08-25,CENTEL,42.75,42.75,42.0,42.5,42.5,1044200,28.75,43.25,23.90849,0.4,0.25,0.005917159763313609
2026-08-25,BA,19.0,19.0,18.7,19.0,19.0,2720300,12.7,19.7,21.99222,0.35,0.0,0.0
