,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-27,KCE,55.25,57.0,55.25,56.75,56.75,24554600,16.5,56.75,104.09543,1.0,2.25,0.04128440366972477
2026-08-27,SINGER,11.9,12.1,11.7,11.8,11.8,2676800,4.2,13.1,73.02971,0.95238,-0.09999999999999964,-0.008403361344537785
2026-08-27,AMATA,31.5,34.5,31.5,33.5,33.5,40315100,14.1,33.5,65.03413,0.90476,3.25,0.10743801652892562
2026-08-27,PSL,10.6,10.6,10.3,10.4,10.4,4742300,5.7,10.5,45.37229,0.85714,0.0,0.0
2026-08-27,TCAP,87.25,87.25,85.75,85.75,85.75,3242100,49.75,89.25,41.03044,0.80952,-1.5,-0.017191977077363897
2026-08-27,KTB,44.25,44.5,43.5,43.5,43.5,57567400,24.3,45.5,33.10008,0.7619,-0.5,-0.011363636363636364
2026-08-27,JMART,11.3,11.4,11.1,11.2,11.2,3628400,6.0,12.3,32.94248,0.71429,-0.10000000000000142,-0.008849557522124019
2026-08-27,SKY,18.4,18.4,18.0,18.0,18.0,395400,10.0,19.1,31.45199,0.66667,-0.1999999999999993,-0.01098901098901095
2026-08-27,XO,20.4,20.6,20.0,20.1,20.1,341000,12.8,21.3,28.06072,0.61905,-0.29999999999999716,-0.014705882352941037
2026-08-27,CBG,56.75,57.0,55.75,56.0,56.0,6068600,34.25,61.0,24.75246,0.57143,-1.25,-0.021834061135371178
2026-08-27,AOT,66.25,66.5,65.0,65.0,65.0,24070600,36.0,67.0,24.49304,0.52381,-1.25,-0.018867924528301886
2026-08-27,BA,19.7,19.7,19.4,19.4,19.4,5103900,12.7,19.7,24.08628,0.47619,-0.20000000000000284,-0.010204081632653206
2026-08-27,KBANK,259.0,259.0,248.0,248.0,248.0,16167800,162.5,257.0,24.01283,0.42857,-7.0,-0.027450980392156862
2026-08-27,CENTEL,43.0,43.0,42.25,42.5,42.5,1081600,28.75,43.25,23.41257,0.38095,0.0,0.0
2026-08-27,TQM,16.5,16.6,16.3,16.4,16.4,2206700,10.8,17.6,20.7351,0.33333,-1.2000000000000028,-0.06818181818181834
