,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-09-06,FORTH,59.5,60.5,59.25,60.25,60.25,2734678,14.8,60.25,108.26024,1.0,0.75,0.012605042016806723
2022-09-06,SAPPE,45.0,47.0,44.75,47.0,47.0,1400165,24.1,47.0,54.08582,0.93333,2.25,0.05027932960893855
2022-09-06,ESSO,14.2,14.3,13.9,13.9,13.9,17969187,7.2,14.3,51.41518,0.86667,-0.09999999999999964,-0.0071428571428571175
2022-09-06,FSMART,22.299999,22.6,22.200001,22.299999,22.299999,4633510,10.3,26.75,51.25346,0.8,0.09999799999999937,0.0045044142115128446
2022-09-06,PR9,19.1,19.200001,18.799999,18.9,18.9,2351414,10.3,19.0,44.29854,0.73333,-0.10000000000000142,-0.005263157894736917
2022-09-06,SISB,14.5,15.0,14.0,15.0,15.0,9360362,9.0,15.0,37.78616,0.66667,0.5999999999999996,0.041666666666666644
2022-09-06,BH,215.0,217.0,214.0,216.0,216.0,3074593,130.0,219.0,32.3555,0.6,1.0,0.004651162790697674
2022-09-06,KTB,16.9,17.0,16.799999,16.9,16.9,52327176,11.0,16.9,21.26542,0.53333,0.1000009999999989,0.005952440830502365
2022-09-06,BANPU,14.5,14.6,14.4,14.5,14.5,239150709,10.3,14.9,19.66278,0.46667,0.1999999999999993,0.013986013986013936
2022-09-06,SPRC,12.9,12.9,12.6,12.7,12.7,20294952,8.5,13.3,18.9318,0.4,-0.20000000000000107,-0.015503875968992331
2022-09-06,CENTEL,46.0,46.25,45.25,45.5,45.5,2467466,30.5,46.5,18.3824,0.33333,-0.25,-0.00546448087431694
