,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-21,SINGER,12.0,12.7,11.9,12.1,12.1,32063100,4.2,13.1,79.8329,1.0,0.5999999999999996,0.05217391304347823
2026-08-21,KKP,112.5,114.5,112.0,114.5,114.5,6508600,56.75,120.0,46.56281,0.95652,2.0,0.017777777777777778
2026-08-21,SRICHA,19.4,19.4,19.1,19.2,19.2,505100,8.95,22.6,46.12031,0.91304,0.0,0.0
2026-08-21,TCAP,88.75,88.75,86.75,87.25,87.25,4461700,49.75,89.25,45.02125,0.86957,-2.0,-0.022408963585434174
2026-08-21,PTTGC,40.25,43.0,40.0,41.75,41.75,110654200,19.1,41.75,43.74095,0.82609,2.75,0.07051282051282051
2026-08-21,JMART,11.7,11.9,11.5,11.5,11.5,22379600,6.0,12.3,37.32277,0.78261,0.09999999999999964,0.008771929824561372
2026-08-21,KTB,43.75,44.5,43.75,44.25,44.25,34358400,24.0,45.5,36.83331,0.73913,0.5,0.011428571428571429
2026-08-21,SKY,18.5,18.6,18.4,18.5,18.5,540900,10.0,19.1,35.82712,0.69565,0.10000000000000142,0.00543478260869573
2026-08-21,AOT,66.25,67.0,65.75,67.0,67.0,33096600,36.0,67.0,29.64707,0.65217,0.25,0.003745318352059925
2026-08-21,KBANK,254.0,257.0,253.0,257.0,257.0,8353000,162.5,257.0,29.58171,0.6087,4.0,0.015810276679841896
2026-08-21,IMPACT,13.4,14.2,13.3,14.2,14.2,2119600,9.8,14.2,28.17584,0.56522,0.8999999999999986,0.06766917293233071
2026-08-21,TQM,16.9,17.1,16.8,16.9,16.9,279900,10.8,17.3,25.00995,0.52174,0.0,0.0
2026-08-21,GPSC,49.25,51.25,49.25,50.5,50.5,12595500,30.0,54.5,24.70837,0.47826,1.25,0.025380710659898477
2026-08-21,BA,19.0,19.1,18.8,19.0,19.0,4508800,12.7,19.7,22.4437,0.43478,0.0,0.0
2026-08-21,KTC,37.5,38.0,37.5,37.5,37.5,16084300,24.8,40.5,21.30618,0.3913,0.0,0.0
2026-08-21,STGT,11.2,11.3,10.9,11.0,11.0,6814800,6.1,11.9,20.53369,0.34783,-0.1999999999999993,-0.017857142857142794
