,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-31,AMATA,28.0,29.0,27.5,29.0,29.0,22626500,14.1,29.25,49.67076,1.0,1.5,0.05454545454545454
2026-07-31,SCGP,30.25,30.5,29.75,30.5,30.5,10062200,15.0,30.5,45.50668,0.95833,0.25,0.008264462809917356
2026-07-31,PTL,14.4,14.4,14.0,14.1,14.1,1033800,7.7,14.8,42.68411,0.91667,-0.40000000000000036,-0.027586206896551748
2026-07-31,KTB,43.25,44.5,43.0,44.25,44.25,135255200,22.0,44.25,42.27991,0.875,1.5,0.03508771929824561
2026-07-31,ASK,12.3,12.5,12.1,12.1,12.1,1094000,7.05,12.4,39.53069,0.83333,-0.3000000000000007,-0.024193548387096833
2026-07-31,JMART,11.1,11.2,11.0,11.1,11.1,7582600,6.0,12.3,36.3429,0.79167,0.09999999999999964,0.00909090909090906
2026-07-31,BCP,44.5,44.75,43.75,44.75,44.75,16930700,25.0,45.0,35.36298,0.75,0.25,0.0056179775280898875
2026-07-31,TCAP,73.25,79.0,73.25,78.25,78.25,23042000,48.25,78.25,35.20973,0.70833,7.0,0.09824561403508772
2026-07-31,PRM,10.0,10.1,9.9,10.1,10.1,10708200,6.0,10.1,33.05696,0.66667,0.1999999999999993,0.02020202020202013
2026-07-31,GPSC,52.5,52.5,51.25,51.75,51.75,18878700,30.0,54.5,31.47446,0.625,-0.5,-0.009569377990430622
2026-07-31,CRC,25.25,27.0,25.0,26.75,26.75,37562000,16.7,26.75,29.70784,0.58333,1.9499999999999993,0.07862903225806449
2026-07-31,RATCH,38.75,38.75,38.0,38.5,38.5,8376400,25.5,39.5,28.80371,0.54167,-0.25,-0.0064516129032258064
2026-07-31,BA,18.8,19.4,18.7,19.4,19.4,17546900,12.7,19.4,28.2907,0.5,0.6999999999999993,0.037433155080213866
2026-07-31,AOT,63.5,64.0,63.25,63.75,63.75,21441400,36.0,64.75,27.23389,0.45833,0.25,0.003937007874015748
2026-07-31,SIS,26.25,27.5,26.0,27.25,27.25,1021800,18.5,27.25,26.80356,0.41667,1.0,0.0380952380952381
2026-07-31,GULF,65.75,67.25,65.5,66.75,66.75,63806300,39.75,67.75,26.62749,0.375,1.0,0.015209125475285171
2026-07-31,KTC,38.25,38.75,37.75,38.25,38.25,53660400,24.8,40.5,26.58738,0.33333,-0.25,-0.006493506493506494
