,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-01-19,JWD,20.799999,21.5,20.700001,21.299999,21.299999,7838200,8.2,23.200001,59.67151,1.0,0.5,0.02403846269415686
2022-01-19,YGG,10.67588326,10.98310292,10.44546851,10.82949309,10.82949309,9762396,5.31489985,11.3671275,45.91475,0.9375,0.15360982999999884,0.014388489107551259
2022-01-19,EA,93.75,95.25,93.5,94.75,94.75,10450600,57.5,99.25,40.03644,0.875,0.5,0.005305039787798408
2022-01-19,JMART,55.25,56.0,53.75,54.0,54.0,13953700,22.1,59.0,36.90394,0.8125,-1.5,-0.02702702702702703
2022-01-19,THG,39.5,40.0,39.5,40.0,40.0,1030000,24.9,40.0,32.64659,0.75,0.25,0.006289308176100629
2022-01-19,DTAC,45.5,47.75,45.0,47.0,47.0,39624500,29.0,47.0,28.86784,0.6875,2.0,0.044444444444444446
2022-01-19,SKR,13.1,13.1,13.0,13.0,13.0,212900,6.4,13.6,27.85686,0.625,-0.09999999999999964,-0.007633587786259515
2022-01-19,RBF,22.5,22.700001,22.0,22.1,22.1,6840500,8.95,23.299999,18.23958,0.5625,-0.5,-0.022123893805309734
2022-01-19,ILM,19.0,19.299999,18.9,19.0,19.0,765300,12.2,20.0,17.90386,0.5,0.0,0.0
2022-01-19,BEC,14.2,14.4,13.7,14.0,14.0,25423500,7.65,15.4,17.49878,0.4375,-0.40000000000000036,-0.0277777777777778
2022-01-19,SNC,17.0,17.200001,16.9,17.200001,17.200001,975900,12.2,18.4,17.43499,0.375,0.1000009999999989,0.0058480116959063674
2022-01-19,SPRC,10.7,11.1,10.7,11.0,11.0,36685200,7.85,11.2,15.13066,0.3125,0.5,0.047619047619047616
