,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-21,TFG,10.4,10.6,10.3,10.4,10.4,13757100,4.38,11.3,59.87284,1.0,0.0,0.0
2026-07-21,KKP,115.0,115.0,107.5,113.5,113.5,28333900,50.5,113.5,54.61117,0.93333,4.0,0.0365296803652968
2026-07-21,BAY,45.0,45.25,42.25,42.5,42.5,11047200,22.0,46.75,52.85336,0.86667,-3.25,-0.07103825136612021
2026-07-21,PTL,14.4,14.4,14.3,14.4,14.4,2357000,7.7,14.8,47.52016,0.8,0.0,0.0
2026-07-21,KTB,42.75,43.0,41.5,42.5,42.5,131757900,21.2,42.5,39.41372,0.73333,0.25,0.005917159763313609
2026-07-21,BLA,27.25,27.5,26.75,27.0,27.0,1134300,16.8,27.5,30.58448,0.66667,0.0,0.0
2026-07-21,AOT,64.0,64.75,63.5,64.0,64.0,22252600,36.0,64.75,29.31191,0.6,0.0,0.0
2026-07-21,TCAP,74.5,75.0,71.5,73.25,73.25,6010000,47.5,74.5,28.30914,0.53333,-1.25,-0.016778523489932886
2026-07-21,CK,18.8,19.4,18.7,19.3,19.3,16326400,11.2,20.2,23.36429,0.46667,0.40000000000000213,0.021164021164021277
2026-07-21,KBANK,240.0,240.0,232.0,235.0,235.0,28250900,158.0,238.0,23.30181,0.4,-3.0,-0.012605042016806723
2026-07-21,BBL,203.0,204.0,198.0,200.0,200.0,26154500,142.5,203.0,21.03979,0.33333,-3.0,-0.014778325123152709
