,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-08,SPRC,13.2,13.6,13.1,13.4,13.4,38928800,4.3,13.4,88.75592,1.0,0.3000000000000007,0.02290076335877868
2026-09-08,HANA,46.5,46.75,45.75,46.25,46.25,6304100,15.1,49.0,74.98843,0.95238,-0.25,-0.005376344086021506
2026-09-08,PTTGC,46.5,47.5,45.5,47.0,47.0,29237700,19.1,47.0,58.17778,0.90476,1.25,0.0273224043715847
2026-09-08,KKP,118.5,119.5,118.0,119.0,119.0,9518100,57.5,120.0,46.91142,0.85714,0.5,0.004219409282700422
2026-09-08,TOP,66.0,67.25,65.5,66.75,66.75,41827400,33.75,68.75,45.74058,0.80952,2.75,0.04296875
2026-09-08,PSL,10.3,10.4,10.1,10.3,10.3,5408200,5.7,10.5,41.39691,0.7619,0.0,0.0
2026-09-08,TCAP,83.0,83.75,82.75,83.0,83.0,1868000,49.75,89.25,33.84912,0.71429,-0.5,-0.005988023952095809
2026-09-08,CRC,28.25,28.75,28.0,28.5,28.5,5216000,16.7,29.25,32.23769,0.66667,0.5,0.017857142857142856
2026-09-08,KTB,43.5,44.25,43.5,43.75,43.75,47698700,24.3,45.5,31.28566,0.61905,0.5,0.011560693641618497
2026-09-08,SKY,17.0,17.6,16.7,17.6,17.6,1395900,10.0,19.1,27.6116,0.57143,0.8000000000000007,0.04761904761904766
2026-09-08,PRM,10.0,10.2,9.95,10.1,10.1,5554500,6.15,10.3,27.05518,0.52381,0.15000000000000036,0.015075376884422148
2026-09-08,CENTEL,43.0,44.75,43.0,44.25,44.25,2967600,29.25,44.25,26.58585,0.47619,1.5,0.03508771929824561
2026-09-08,BA,19.4,19.5,19.2,19.4,19.4,8412200,12.7,19.7,22.47787,0.42857,0.09999999999999787,0.0051813471502589565
2026-09-08,KBANK,249.0,251.0,248.0,248.0,248.0,8321700,162.5,257.0,22.16868,0.38095,-1.0,-0.004016064257028112
2026-09-08,RATCH,37.5,38.25,37.5,38.0,38.0,2715300,25.5,39.5,21.26637,0.33333,-0.25,-0.006535947712418301
