,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-11-11,DITTO,71.25,75.25,69.75,74.75,74.75,6057672,14.083328,93.5,87.75017,1.0,4.5,0.06405693950177936
2022-11-11,BBIK,128.0,131.5,124.5,126.5,126.5,903768,44.0,128.0,69.12892,0.94444,3.0,0.024291497975708502
2022-11-11,SISB,19.0,19.5,18.799999,19.4,19.4,4045944,9.0,19.4,57.75992,0.88889,0.5,0.026455026455026457
2022-11-11,SPA,11.2,11.8,11.0,11.8,11.8,6120810,6.45,11.8,41.41731,0.83333,0.8000000000000007,0.0727272727272728
2022-11-11,DELTA,620.0,638.0,616.0,620.0,620.0,4199244,292.0,700.0,39.81389,0.77778,14.0,0.0231023102310231
2022-11-11,BH,237.0,241.0,231.0,239.0,239.0,7095408,133.5,239.0,32.93122,0.72222,6.0,0.02575107296137339
2022-11-11,ZEN,16.9,16.9,16.5,16.799999,16.799999,252900,11.2,16.9,29.36083,0.66667,-0.1000009999999989,-0.005917218934911178
2022-11-11,SNNP,19.9,20.5,19.700001,20.4,20.4,10930129,10.8,21.0,28.65662,0.61111,0.8999999999999986,0.04615384615384608
2022-11-11,BE8,61.0,61.25,59.75,60.0,60.0,2287498,27.25,65.0,28.62676,0.55556,0.5,0.008403361344537815
2022-11-11,BA,13.7,13.8,13.4,13.6,13.6,2108845,8.95,14.1,26.34783,0.5,0.1999999999999993,0.014925373134328304
2022-11-11,PTTEP,191.5,192.5,187.5,189.0,189.0,13475817,113.5,193.0,25.26518,0.44444,-0.5,-0.002638522427440633
2022-11-11,MBK,18.4,18.5,17.799999,18.299999,18.299999,3819515,11.7,19.200001,24.41389,0.38889,0.0,0.0
2022-11-11,RAM,56.75,57.75,56.5,57.5,57.5,1726559,30.75,67.5,23.63056,0.33333,0.75,0.013215859030837005
