,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-01-12,AS,23.200001,23.799999,22.9,23.700001,23.700001,14381100,6.25,24.700001,86.2711,1.0,0.7000010000000003,0.030434826086956534
2022-01-12,JMART,57.0,57.75,56.75,57.5,57.5,5611200,22.1,59.0,48.98743,0.95,1.0,0.017699115044247787
2022-01-12,YGG,10.59907834,10.67588326,10.44546851,10.67588326,10.67588326,6328371,5.28417849,11.3671275,46.3936,0.9,0.0,0.0
2022-01-12,EA,96.75,98.5,96.5,97.5,97.5,16026600,57.5,99.25,45.72884,0.85,1.5,0.015625
2022-01-12,JMT,67.25,68.25,66.0,67.75,67.75,9676900,34.436888,70.0,44.30912,0.8,1.25,0.018796992481203006
2022-01-12,SKR,13.2,13.3,13.1,13.2,13.2,214700,6.4,13.6,31.49929,0.75,0.0,0.0
2022-01-12,GULF,47.25,49.5,47.0,49.5,49.5,65169300,32.25,49.5,30.44865,0.7,3.0,0.06451612903225806
2022-01-12,SINGER,51.5,52.5,51.25,52.0,52.0,1422200,25.699504,54.25,28.96976,0.65,0.5,0.009708737864077669
2022-01-12,THG,37.5,38.0,37.5,38.0,38.0,1556800,24.9,38.0,27.02752,0.6,0.25,0.006622516556291391
2022-01-12,RBF,23.0,24.5,22.799999,22.9,22.9,32855400,8.7,23.299999,25.42539,0.55,-0.20000000000000284,-0.008658008658008781
2022-01-12,SNC,18.1,18.200001,17.799999,18.1,18.1,915200,12.2,18.4,24.74827,0.5,0.10000000000000142,0.005555555555555635
2022-01-12,DTAC,45.75,45.75,44.75,45.0,45.0,4667500,29.0,46.0,24.05177,0.45,-0.5,-0.01098901098901099
2022-01-12,AH,27.25,27.5,26.75,27.25,27.25,2054000,15.727273,28.5,23.9005,0.4,0.25,0.009259259259259259
2022-01-12,CK,23.1,23.200001,22.9,23.1,23.1,9791200,15.0,23.200001,19.20455,0.35,0.20000000000000284,0.008733624454148596
