,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-09-13,FSMART,23.200001,26.5,23.200001,26.25,26.25,33535233,10.4,26.75,75.51989,1.0,3.1499999999999986,0.1363636363636363
2022-09-13,ESSO,13.5,13.9,13.5,13.8,13.8,18993073,7.2,14.3,48.87438,0.92857,0.3000000000000007,0.022222222222222275
2022-09-13,BH,227.0,233.0,225.0,231.0,231.0,6348397,130.0,231.0,39.87159,0.85714,4.0,0.01762114537444934
2022-09-13,SAPPE,45.0,45.75,42.75,43.0,43.0,2180202,24.1,47.0,39.44861,0.78571,-1.5,-0.033707865168539325
2022-09-13,PR9,18.5,18.6,18.200001,18.200001,18.200001,1043735,10.3,19.0,37.30784,0.71429,-0.3999990000000011,-0.02150532258064522
2022-09-13,SPA,10.3,10.6,10.1,10.5,10.5,3394574,6.45,10.5,34.88477,0.64286,0.3000000000000007,0.029411764705882425
2022-09-13,RAM,57.0,57.0,56.25,56.5,56.5,1218769,29.7,67.5,32.4166,0.57143,-0.5,-0.008771929824561403
2022-09-13,JUBILE,32.5,32.5,31.75,32.0,32.0,67916,22.200001,32.25,26.97075,0.5,-0.25,-0.007751937984496124
2022-09-13,KTB,17.0,17.0,16.799999,16.9,16.9,22331545,11.0,17.0,20.28046,0.42857,-0.10000000000000142,-0.005882352941176554
2022-09-13,GGC,15.7,16.1,15.7,16.0,16.0,1836901,10.8,16.0,17.81678,0.35714,0.3000000000000007,0.019108280254777118
