,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-15,SPRC,13.5,13.9,13.4,13.9,13.9,16244900,4.3,13.9,91.34946,1.0,0.40000000000000036,0.029629629629629655
2026-09-15,AMATA,32.5,33.25,32.5,32.5,32.5,3586200,14.1,33.5,54.87534,0.94118,0.25,0.007751937984496124
2026-09-15,KKP,116.0,118.5,115.5,116.5,116.5,8665500,57.5,120.0,41.78599,0.88235,1.5,0.013043478260869565
2026-09-15,PSL,10.3,10.4,10.1,10.2,10.2,3629100,5.7,10.6,38.41892,0.82353,-0.10000000000000142,-0.009708737864077808
2026-09-15,RCL,42.25,43.5,42.0,43.0,43.0,4089900,25.0,46.25,37.64247,0.76471,0.75,0.01775147928994083
2026-09-15,CRC,28.25,29.5,28.25,29.5,29.5,13203100,16.7,29.5,35.89077,0.70588,1.0,0.03508771929824561
2026-09-15,TCAP,82.25,83.0,82.25,83.0,83.0,2179100,49.75,89.25,32.23917,0.64706,0.75,0.00911854103343465
2026-09-15,KTB,44.25,44.75,44.0,44.5,44.5,56517300,24.3,45.5,31.96824,0.58824,0.25,0.005649717514124294
2026-09-15,SKY,17.7,17.9,17.6,17.7,17.7,449800,10.0,19.1,27.77308,0.52941,0.1999999999999993,0.011428571428571389
2026-09-15,CENTEL,43.5,44.5,43.25,44.0,44.0,1322400,29.25,44.25,24.81342,0.47059,0.5,0.011494252873563218
2026-09-15,KBANK,251.0,254.0,249.0,252.0,252.0,14178600,162.5,257.0,22.97005,0.41176,1.0,0.00398406374501992
2026-09-15,TASCO,17.4,17.7,17.4,17.5,17.5,4508600,12.5,17.8,21.66192,0.35294,0.1999999999999993,0.011560693641618455
