,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-27,KKP,76.75,78.0,76.5,77.75,77.75,10014400,44.0,77.75,30.92696,1.0,1.25,0.016339869281045753
2026-02-27,BPP,12.3,12.3,11.9,11.9,11.9,252100,6.35,13.0,30.29198,0.9375,-0.29999999999999893,-0.024590163934426142
2026-02-27,PTTGC,27.5,28.5,27.25,28.25,28.25,19171400,14.7,28.25,30.24952,0.875,0.75,0.02727272727272727
2026-02-27,GPSC,43.0,44.0,42.75,43.5,43.5,5544400,23.5,45.0,24.83036,0.8125,0.5,0.011627906976744186
2026-02-27,SAT,16.5,16.7,16.5,16.5,16.5,2025600,10.2,16.6,24.25167,0.75,-0.10000000000000142,-0.006024096385542254
2026-02-27,ADVANC,379.0,385.0,377.0,380.0,380.0,16200500,259.0,404.0,23.32783,0.6875,-24.0,-0.0594059405940594
2026-02-27,TOA,16.0,16.1,15.8,15.8,15.8,807400,9.45,16.3,23.10519,0.625,-0.1999999999999993,-0.012499999999999956
2026-02-27,PTTEP,134.0,137.0,134.0,137.0,137.0,17761500,94.75,140.0,21.92138,0.5625,3.0,0.022388059701492536
2026-02-27,MEGA,37.75,38.0,37.25,38.0,38.0,1209200,24.5,39.75,21.1647,0.5,0.0,0.0
2026-02-27,SCGP,20.7,20.9,20.5,20.6,20.6,10036000,11.2,21.5,20.50686,0.4375,-0.09999999999999787,-0.004830917874396033
2026-02-27,ICHI,14.7,15.0,14.6,14.8,14.8,5463200,9.75,15.1,20.43871,0.375,0.20000000000000107,0.013698630136986375
2026-02-27,BGRIM,15.3,15.7,15.2,15.3,15.3,16600500,9.2,16.3,20.0899,0.3125,0.10000000000000142,0.006578947368421147
