,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-09,WICE,14.4,15.0,14.2,14.4,14.4,16705500,4.82,14.6,61.07862,1.0,0.20000000000000107,0.014084507042253596
2021-12-09,MFEC,10.4,10.6,10.3,10.5,10.5,3261100,4.76,11.5,49.02968,0.9375,0.09999999999999964,0.009615384615384581
2021-12-09,HANA,94.25,95.5,93.5,94.75,94.75,5257600,38.25,95.25,44.35934,0.875,1.0,0.010666666666666666
2021-12-09,III,12.9,13.6,12.9,13.4,13.4,30472200,5.8,14.6,40.60845,0.8125,0.5,0.03875968992248062
2021-12-09,SKR,12.8,13.3,12.8,13.0,13.0,483900,6.4,13.6,36.62654,0.75,0.3000000000000007,0.023622047244094547
2021-12-09,KCE,92.5,94.0,92.0,93.0,93.0,8993100,39.0,93.0,35.31244,0.6875,1.0,0.010869565217391304
2021-12-09,JMT,59.5,59.5,58.0,58.5,58.5,7390100,30.04069,60.25,33.24006,0.625,-0.25,-0.00425531914893617
2021-12-09,EA,84.25,84.5,82.0,82.5,82.5,14064200,44.0,83.75,31.36388,0.5625,-1.25,-0.014925373134328358
2021-12-09,SINGER,47.5,48.5,47.25,47.25,47.25,1355000,16.667252,49.0,26.51775,0.5,-0.25,-0.005263157894736842
2021-12-09,DTAC,44.25,44.75,44.0,44.5,44.5,6370100,29.0,46.0,25.54809,0.4375,0.25,0.005649717514124294
2021-12-09,RBF,21.200001,21.6,20.9,21.1,21.1,9100700,8.55,23.299999,25.48246,0.375,0.0,0.0
2021-12-09,MEGA,51.75,53.25,51.5,51.75,51.75,6444300,33.25,55.5,23.80172,0.3125,0.0,0.0
