,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-01-27,DELTA,884.0,886.0,872.0,872.0,872.0,1153744,292.0,930.0,76.49739,1.0,-6.0,-0.00683371298405467
2023-01-27,Q-CON,10.5,10.8,10.3,10.3,10.3,743947,5.0,11.4,65.93603,0.92857,-0.1999999999999993,-0.01904761904761898
2023-01-27,BBIK,133.5,134.0,130.5,133.0,133.0,232362,49.5,138.5,54.74798,0.85714,0.5,0.0037735849056603774
2023-01-27,TKN,11.8,11.9,11.6,11.7,11.7,7636182,6.8,12.4,37.88648,0.78571,0.0,0.0
2023-01-27,SNNP,23.200001,23.6,23.0,23.4,23.4,6189147,14.3,24.6,31.11801,0.71429,0.19999899999999826,0.008620646180144485
2023-01-27,SPA,12.1,12.1,12.0,12.0,12.0,962800,6.45,12.3,29.91996,0.64286,0.0,0.0
2023-01-27,SAPPE,44.75,45.5,44.5,45.5,45.5,340750,24.1,47.75,25.8461,0.57143,0.5,0.011111111111111112
2023-01-27,BE8,65.25,65.75,63.25,64.0,64.0,3986370,30.5,65.0,25.5853,0.5,-0.5,-0.007751937984496124
2023-01-27,PR9,19.5,19.700001,19.4,19.5,19.5,765116,10.9,20.0,24.57332,0.42857,0.0,0.0
2023-01-27,BA,14.3,14.4,14.2,14.2,14.2,2686436,8.95,14.3,22.96416,0.35714,0.0,0.0
