,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-01-31,DELTA,908.0,918.0,894.0,900.0,900.0,3355042,292.0,930.0,80.72632,1.0,2.0,0.0022271714922048997
2023-01-31,Q-CON,10.5,11.2,10.4,10.7,10.7,1675045,5.0,11.4,71.15669,0.93333,0.29999999999999893,0.028846153846153744
2023-01-31,BBIK,132.0,137.5,132.0,135.5,135.5,666930,49.5,138.5,56.7972,0.86667,4.0,0.030418250950570342
2023-01-31,TKN,11.5,11.8,11.5,11.6,11.6,4585404,6.8,12.4,35.88836,0.8,0.09999999999999964,0.008695652173913012
2023-01-31,SNNP,23.700001,24.0,23.4,23.6,23.6,5689448,14.3,24.6,31.84208,0.73333,-0.19999899999999826,-0.008403319680811679
2023-01-31,SAPPE,45.75,47.25,45.75,47.0,47.0,1565692,24.1,47.75,29.32544,0.66667,1.25,0.0273224043715847
2023-01-31,SPA,11.8,11.9,11.6,11.9,11.9,1786901,6.45,12.3,28.32258,0.6,0.20000000000000107,0.017094017094017186
2023-01-31,PR9,19.9,20.700001,19.799999,20.0,20.0,7814361,11.0,20.0,27.16242,0.53333,0.10000000000000142,0.005025125628140776
2023-01-31,BE8,63.25,64.75,62.75,64.0,64.0,2156010,30.5,65.0,25.06708,0.46667,0.75,0.011857707509881422
2023-01-31,JWD,21.6,21.700001,21.4,21.5,21.5,2219064,12.8,22.0,19.92368,0.4,-0.20000100000000032,-0.009216635519970727
2023-01-31,DUSIT,13.1,13.1,12.7,12.9,12.9,904904,8.95,13.1,19.11156,0.33333,-0.1999999999999993,-0.01526717557251903
