,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-20,BAY,45.25,46.25,44.75,45.75,45.75,1766200,22.0,46.75,64.95267,1.0,0.5,0.011049723756906077
2026-07-20,TFG,10.3,10.5,10.3,10.4,10.4,17199800,4.38,11.3,60.11805,0.9375,0.09999999999999964,0.009708737864077634
2026-07-20,KKP,106.0,109.5,104.0,109.5,109.5,14363600,50.5,109.5,49.47464,0.875,3.5,0.0330188679245283
2026-07-20,PTL,14.5,14.5,14.4,14.4,14.4,1092800,7.7,14.8,47.825,0.8125,-0.09999999999999964,-0.006896551724137907
2026-07-20,KTB,41.5,42.25,41.25,42.25,42.25,114814500,21.2,42.25,38.83944,0.75,0.75,0.018072289156626505
2026-07-20,KTC,40.0,41.25,39.75,40.5,40.5,48772700,24.8,40.5,35.66746,0.6875,1.5,0.038461538461538464
2026-07-20,BLA,27.0,27.5,26.75,27.0,27.0,1197200,16.8,27.5,30.78872,0.625,-0.25,-0.009174311926605505
2026-07-20,TCAP,72.0,74.5,71.25,74.5,74.5,6137500,47.5,74.5,30.70176,0.5625,3.0,0.04195804195804196
2026-07-20,AOT,64.0,64.0,63.25,64.0,64.0,36235700,36.0,64.75,29.4634,0.5,0.0,0.0
2026-07-20,KBANK,235.0,238.0,232.0,238.0,238.0,16229700,158.0,238.0,25.03407,0.4375,4.0,0.017094017094017096
2026-07-20,BBL,202.0,204.0,198.5,203.0,203.0,21926500,142.5,203.0,22.99722,0.375,1.0,0.0049504950495049506
2026-07-20,CK,18.3,19.0,18.3,18.9,18.9,15318800,11.2,20.2,20.92174,0.3125,0.3999999999999986,0.021621621621621546
