,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-06-02,MSC,8.9,10.6,8.9,10.1,10.1,14708732,5.8,12.6,46.79085,1.0,1.1999999999999993,0.13483146067415722
2022-06-02,GFPT,16.9,16.9,16.5,16.5,16.5,3542174,10.8,16.9,28.90194,0.92857,-0.10000000000000142,-0.006024096385542254
2022-06-02,SAPPE,35.0,35.5,34.0,35.0,35.0,1902325,24.1,36.0,28.12438,0.85714,-0.25,-0.0070921985815602835
2022-06-02,SPRC,12.1,12.5,12.0,12.5,12.5,40204588,7.85,12.5,28.06779,0.78571,0.3000000000000007,0.024590163934426288
2022-06-02,THIP,44.0,44.0,43.25,43.75,43.75,57772,30.0,43.75,27.93964,0.71429,0.0,0.0
2022-06-02,ESSO,10.2,10.5,10.1,10.3,10.3,12279435,7.05,10.3,27.49631,0.64286,0.0,0.0
2022-06-02,SMPC,16.0,16.200001,15.7,15.8,15.8,3177794,10.5,15.8,26.37136,0.57143,0.20000000000000107,0.01282051282051289
2022-06-02,PR9,14.4,14.6,14.2,14.2,14.2,1349849,9.95,15.3,22.39913,0.5,-0.10000000000000142,-0.006993006993007092
2022-06-02,GGC,14.9,15.0,14.9,14.9,14.9,225700,10.0,15.0,20.45863,0.42857,-0.09999999999999964,-0.006666666666666643
2022-06-02,KTB,15.0,15.2,14.9,15.0,15.0,24610167,10.0,15.2,19.34529,0.35714,-0.09999999999999964,-0.006622516556291367
