,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-11-14,DITTO,74.75,76.0,72.5,75.25,75.25,5122499,14.083328,93.5,86.38367,1.0,0.5,0.006688963210702341
2022-11-14,BBIK,126.0,126.0,117.0,120.5,120.5,903274,48.75,128.0,60.05775,0.93333,-6.0,-0.04743083003952569
2022-11-14,SISB,19.4,19.4,18.6,18.7,18.7,2826665,9.0,19.4,51.56456,0.86667,-0.6999999999999993,-0.03608247422680409
2022-11-14,SPA,11.9,11.9,11.4,11.4,11.4,2316278,6.45,11.8,36.28874,0.8,-0.40000000000000036,-0.03389830508474579
2022-11-14,ZEN,16.5,17.0,16.3,16.7,16.7,764531,11.2,16.9,28.31338,0.73333,-0.0999990000000004,-0.00595232178287632
2022-11-14,BH,238.0,240.0,228.0,229.0,229.0,6275363,133.5,239.0,27.06654,0.66667,-10.0,-0.04184100418410042
2022-11-14,MBK,18.5,18.7,18.2,18.6,18.6,2314628,11.7,19.200001,26.262,0.6,0.30000100000000174,0.01639349816357923
2022-11-14,SNNP,20.2,20.4,19.9,20.1,20.1,5757261,10.8,21.0,26.26069,0.53333,-0.29999999999999716,-0.014705882352941037
2022-11-14,PTTEP,189.0,192.0,187.5,188.5,188.5,12345257,113.5,193.0,24.56361,0.46667,-0.5,-0.0026455026455026454
2022-11-14,BA,13.6,13.6,13.3,13.4,13.4,1723342,8.95,14.1,24.38527,0.4,-0.1999999999999993,-0.014705882352941124
2022-11-14,AH,30.25,30.5,29.5,30.5,30.5,2745165,19.5,32.25,21.20931,0.33333,0.25,0.008264462809917356
