,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-16,FORTH,20.700001,21.5,20.5,21.4,21.4,3657500,5.8,21.9,98.90377,1.0,1.0,0.04901960784313726
2021-12-16,SIS,45.5,47.0,45.5,46.25,46.25,990200,17.4,46.25,55.37507,0.94737,0.75,0.016483516483516484
2021-12-16,EA,85.75,98.0,85.25,98.0,98.0,74370400,44.0,98.0,54.47222,0.89474,13.0,0.15294117647058825
2021-12-16,JMART,49.5,53.5,49.5,53.0,53.0,28406300,16.9,53.0,49.12046,0.84211,4.0,0.08163265306122448
2021-12-16,HANA,93.75,96.0,93.0,95.25,95.25,7994000,38.25,95.25,43.39444,0.78947,3.0,0.032520325203252036
2021-12-16,JMT,60.0,63.5,60.0,63.25,63.25,14751800,30.04069,63.25,42.55022,0.73684,3.5,0.058577405857740586
2021-12-16,TKS,12.545456,12.818183,12.454547,12.727274,12.727274,6496379,5.500001,13.09091,40.50283,0.68421,0.2727269999999997,0.021897785603924393
2021-12-16,SINGER,48.5,52.75,48.5,51.5,51.5,10844900,18.264113,51.5,35.69784,0.63158,3.25,0.06735751295336788
2021-12-16,SKR,13.0,13.0,12.9,13.0,13.0,308700,6.4,13.6,35.46508,0.57895,0.0,0.0
2021-12-16,KCE,91.75,93.0,90.75,92.25,92.25,10742700,39.0,93.0,32.70113,0.52632,1.0,0.010958904109589041
2021-12-16,FSMART,12.0,12.4,12.0,12.4,12.4,3891600,6.7,13.4,30.07805,0.47368,0.40000000000000036,0.03333333333333336
2021-12-16,DTAC,44.75,45.25,44.5,44.75,44.75,9997000,29.0,46.0,25.79026,0.42105,0.0,0.0
2021-12-16,MEGA,52.5,53.0,52.25,52.5,52.5,1747700,33.25,55.5,24.99615,0.36842,0.25,0.004784688995215311
2021-12-16,RBF,20.200001,20.700001,20.1,20.5,20.5,5451100,8.55,23.299999,20.55079,0.31579,0.3999999999999986,0.019900497512437738
