,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-17,FORTH,21.700001,21.700001,20.9,21.299999,21.299999,2241900,5.8,21.9,97.00284,1.0,-0.1000009999999989,-0.0046729439252335934
2021-12-17,III,13.7,14.1,13.7,13.9,13.9,16147000,5.8,14.6,43.84268,0.93333,0.20000000000000107,0.01459854014598548
2021-12-17,TKS,12.636365,12.909092,12.454547,12.636365,12.636365,6526299,5.500001,13.09091,39.06933,0.86667,-0.0909089999999999,-0.007142849285715064
2021-12-17,HANA,94.5,95.0,89.25,92.0,92.0,16278700,38.25,95.25,38.02735,0.8,-3.25,-0.03412073490813648
2021-12-17,SYNEX,33.0,33.0,31.75,31.75,31.75,2119800,14.3,33.0,35.14684,0.73333,-1.0,-0.030534351145038167
2021-12-17,SKR,12.9,13.0,12.7,13.0,13.0,402700,6.4,13.6,35.12972,0.66667,0.0,0.0
2021-12-17,KCE,92.0,92.5,89.5,90.0,90.0,11955400,39.0,93.0,29.06798,0.6,-2.25,-0.024390243902439025
2021-12-17,FSMART,12.3,12.4,12.1,12.3,12.3,2411200,6.7,13.4,28.72867,0.53333,-0.09999999999999964,-0.008064516129032228
2021-12-17,DTAC,44.75,45.0,44.5,45.0,45.0,5629900,29.0,46.0,26.36943,0.46667,0.25,0.00558659217877095
2021-12-17,MEGA,52.5,52.75,51.75,51.75,51.75,2550100,33.25,55.5,23.06314,0.4,-0.75,-0.014285714285714285
2021-12-17,THG,35.0,35.5,34.75,35.5,35.5,871600,24.9,35.5,21.53967,0.33333,0.5,0.014285714285714285
