,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-01-30,DELTA,878.0,900.0,876.0,898.0,898.0,2156750,292.0,930.0,80.75875,1.0,26.0,0.02981651376146789
2023-01-30,Q-CON,10.3,10.6,10.3,10.4,10.4,339901,5.0,11.4,66.92173,0.92857,0.09999999999999964,0.009708737864077634
2023-01-30,BBIK,134.0,134.0,131.5,133.0,133.0,124977,49.5,138.5,54.09842,0.85714,0.0,0.0
2023-01-30,TKN,11.7,11.7,11.4,11.5,11.5,4798955,6.8,12.4,35.04716,0.78571,-0.1999999999999993,-0.017094017094017033
2023-01-30,SNNP,23.6,23.8,23.3,23.8,23.8,3021690,14.3,24.6,33.10561,0.71429,0.40000000000000213,0.017094017094017186
2023-01-30,PR9,19.4,19.9,19.4,19.9,19.9,1432423,11.0,20.0,26.65147,0.64286,0.3999999999999986,0.02051282051282044
2023-01-30,SPA,12.1,12.1,11.6,11.7,11.7,3695486,6.45,12.3,26.26554,0.57143,-0.3000000000000007,-0.02500000000000006
2023-01-30,SAPPE,46.0,46.0,44.75,45.75,45.75,660201,24.1,47.75,26.03075,0.5,0.25,0.005494505494505495
2023-01-30,BA,14.1,14.6,14.1,14.4,14.4,5591321,8.95,14.4,24.38146,0.42857,0.20000000000000107,0.014084507042253596
2023-01-30,BE8,64.5,64.5,62.5,63.5,63.5,2224157,30.5,65.0,24.17543,0.35714,-0.5,-0.0078125
