,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-31,KCE,56.75,60.5,56.75,60.5,60.5,42568500,16.5,60.5,116.21421,1.0,3.5,0.06140350877192982
2026-08-31,HANA,46.5,48.5,46.0,47.25,47.25,26842500,15.1,49.0,80.8901,0.96,0.5,0.0106951871657754
2026-08-31,SINGER,11.6,11.6,11.3,11.5,11.5,2018400,4.2,13.1,67.39762,0.92,-0.09999999999999964,-0.008620689655172384
2026-08-31,RCL,44.25,45.0,43.25,44.0,44.0,4498500,25.0,46.25,43.95224,0.88,-0.5,-0.011235955056179775
2026-08-31,TOP,63.0,64.0,62.25,64.0,64.0,30765600,33.25,68.75,42.11862,0.84,1.5,0.024
2026-08-31,PSL,10.3,10.3,10.0,10.2,10.2,4854600,5.7,10.5,41.87166,0.8,-0.10000000000000142,-0.009708737864077808
2026-08-31,TCAP,85.5,86.75,85.0,85.75,85.75,4093800,49.75,89.25,40.21675,0.76,0.0,0.0
2026-08-31,SCGP,30.0,30.5,29.75,30.25,30.25,7701000,15.0,32.0,38.19727,0.72,0.25,0.008333333333333333
2026-08-31,CRC,28.0,29.0,28.0,29.0,29.0,19143400,16.7,29.25,35.73851,0.68,1.25,0.04504504504504504
2026-08-31,KTB,43.0,43.5,42.75,43.25,43.25,59472400,24.3,45.5,31.54463,0.64,0.25,0.005813953488372093
2026-08-31,SKY,17.6,18.0,17.4,18.0,18.0,750900,10.0,19.1,31.14464,0.6,0.3000000000000007,0.016949152542372923
2026-08-31,JMART,10.8,11.0,10.7,10.9,10.9,4444500,6.0,12.3,29.02403,0.56,-0.09999999999999964,-0.00909090909090906
2026-08-31,XO,19.8,20.2,19.8,20.2,20.2,280100,12.8,21.3,28.26899,0.52,0.3999999999999986,0.02020202020202013
2026-08-31,TASCO,17.2,17.9,17.1,17.8,17.8,40781000,12.5,17.8,25.35966,0.48,1.0,0.05952380952380952
2026-08-31,CENTEL,42.25,43.25,42.0,43.25,43.25,1561700,29.0,43.25,25.02194,0.44,0.75,0.01764705882352941
2026-08-31,RATCH,38.75,39.5,38.25,38.5,38.5,13223800,25.5,39.5,24.13349,0.4,0.5,0.013157894736842105
2026-08-31,KBANK,248.0,251.0,245.0,248.0,248.0,19411600,162.5,257.0,23.44794,0.36,1.0,0.004048582995951417
2026-08-31,IMPACT,13.7,13.9,13.6,13.8,13.8,766200,9.8,14.2,23.3933,0.32,0.10000000000000142,0.007299270072992805
