,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-09,SPRC,13.5,14.3,13.5,13.9,13.9,59291600,4.3,13.9,94.8922,1.0,0.5,0.03731343283582089
2026-09-09,HANA,46.5,47.25,46.25,46.75,46.75,9538800,15.1,49.0,76.47985,0.95833,0.5,0.010810810810810811
2026-09-09,PTTGC,47.0,50.75,47.0,50.75,50.75,81210300,19.1,50.75,70.35378,0.91667,3.75,0.0797872340425532
2026-09-09,AMATA,32.5,33.25,32.5,33.25,33.25,3402900,14.1,33.5,59.95071,0.875,0.75,0.023076923076923078
2026-09-09,TOP,66.5,70.5,66.0,70.0,70.0,59215600,33.75,70.0,52.304,0.83333,3.25,0.04868913857677903
2026-09-09,PSL,10.2,10.8,10.2,10.6,10.6,15834600,5.7,10.6,45.12918,0.79167,0.29999999999999893,0.029126213592232903
2026-09-09,STA,22.8,23.5,22.3,22.5,22.5,25162000,11.2,22.9,44.27737,0.75,-0.3999999999999986,-0.017467248908296883
2026-09-09,KKP,116.0,116.5,112.5,114.5,114.5,14100600,57.5,120.0,40.96085,0.70833,-4.5,-0.037815126050420166
2026-09-09,BGRIM,19.9,21.1,19.7,21.0,21.0,58322900,10.3,21.0,37.89886,0.66667,1.1000000000000014,0.05527638190954781
2026-09-09,CRC,28.5,29.5,28.0,29.5,29.5,19232500,16.7,29.5,36.67262,0.625,1.0,0.03508771929824561
2026-09-09,TCAP,83.0,84.0,82.0,82.5,82.5,4958600,49.75,89.25,32.72285,0.58333,-0.5,-0.006024096385542169
2026-09-09,SKY,18.3,18.4,17.9,17.9,17.9,2345300,10.0,19.1,29.66949,0.54167,0.29999999999999716,0.01704545454545438
2026-09-09,KTB,43.75,44.0,43.25,43.25,43.25,59177500,24.3,45.5,29.48075,0.5,-0.5,-0.011428571428571429
2026-09-09,PRM,10.0,10.2,10.0,10.1,10.1,5493300,6.15,10.3,26.79097,0.45833,0.0,0.0
2026-09-09,CENTEL,44.75,44.75,44.0,44.25,44.25,1287000,29.25,44.25,26.36603,0.41667,0.0,0.0
2026-09-09,GPSC,50.5,52.0,50.0,51.25,51.25,18047100,30.0,54.5,24.24814,0.375,1.0,0.01990049751243781
2026-09-09,TASCO,17.1,17.7,17.1,17.6,17.6,11589300,12.5,17.8,22.92074,0.33333,0.5,0.029239766081871343
