,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-16,BAY,45.25,46.5,45.0,46.0,46.0,2513500,21.7,46.75,67.21802,1.0,0.75,0.016574585635359115
2026-07-16,TFG,10.6,10.6,10.4,10.6,10.6,14482000,4.38,11.3,64.36132,0.9375,0.0,0.0
2026-07-16,KKP,106.0,107.0,105.0,106.5,106.5,4261700,48.0,106.5,46.6563,0.875,0.0,0.0
2026-07-16,SCGP,29.25,29.75,29.0,29.75,29.75,12704900,15.0,29.75,45.22973,0.8125,0.75,0.02586206896551724
2026-07-16,KTB,41.25,41.5,41.25,41.25,41.25,39472000,21.2,41.5,36.55392,0.75,0.0,0.0
2026-07-16,BLA,26.75,27.25,26.5,27.25,27.25,1600400,16.6,27.5,32.71746,0.6875,0.5,0.018691588785046728
2026-07-16,KTC,38.75,39.25,38.5,39.0,39.0,25128300,24.8,39.0,31.20305,0.625,0.75,0.0196078431372549
2026-07-16,AOT,64.0,64.5,63.75,64.25,64.25,29935200,36.0,64.75,30.6402,0.5625,0.75,0.011811023622047244
2026-07-16,TCAP,72.0,73.0,72.0,72.25,72.25,2516500,46.75,72.5,27.37377,0.5,-0.25,-0.0034482758620689655
2026-07-16,KBANK,231.0,237.0,230.0,235.0,235.0,17930400,157.0,235.0,24.01433,0.4375,4.0,0.017316017316017316
2026-07-16,BBL,199.5,204.0,199.0,203.0,203.0,15147600,142.5,203.0,23.47594,0.375,4.5,0.022670025188916875
2026-07-16,GULF,63.25,63.75,62.5,63.0,63.0,54211200,39.75,67.25,21.30693,0.3125,-0.5,-0.007874015748031496
