,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-03,TOP,64.75,65.75,64.0,65.75,65.75,10536800,30.5,65.75,54.28779,1.0,0.25,0.003816793893129771
2026-08-03,AMATA,29.0,29.0,28.0,28.25,28.25,6768600,14.1,29.25,45.32423,0.96,-0.75,-0.02586206896551724
2026-08-03,SCGP,30.5,31.0,30.25,30.5,30.5,7023800,15.0,30.5,45.13017,0.92,0.0,0.0
2026-08-03,ASK,12.3,12.7,12.1,12.6,12.6,2521500,7.05,12.6,44.89317,0.88,0.5,0.04132231404958678
2026-08-03,PTL,14.1,14.1,14.0,14.1,14.1,252100,7.7,14.8,42.47242,0.84,0.0,0.0
2026-08-03,KTB,44.25,45.0,43.5,44.25,44.25,79320100,22.1,44.25,41.63768,0.8,0.0,0.0
2026-08-03,JMART,11.2,11.7,11.2,11.3,11.3,21625900,6.0,12.3,38.39136,0.76,0.20000000000000107,0.018018018018018115
2026-08-03,BCP,44.5,45.5,44.0,45.5,45.5,20098700,25.0,45.5,37.44283,0.72,0.75,0.01675977653631285
2026-08-03,GPSC,52.5,52.5,51.5,52.0,52.0,7975400,30.0,54.5,31.66934,0.68,0.25,0.004830917874396135
2026-08-03,DITTO,15.9,16.3,15.7,15.8,15.8,4829200,10.1,16.6,29.00071,0.64,-0.09999999999999964,-0.006289308176100607
2026-08-03,MBK,22.8,23.3,22.6,23.3,23.3,2648500,16.3,23.3,28.04724,0.6,0.6999999999999993,0.030973451327433597
2026-08-03,RATCH,38.25,38.5,37.75,38.25,38.25,5391400,25.5,39.5,27.64979,0.56,-0.25,-0.006493506493506494
2026-08-03,AOT,64.0,64.75,63.5,64.0,64.0,20967500,36.0,64.75,27.36346,0.52,0.25,0.00392156862745098
2026-08-03,KTC,38.5,38.75,38.25,38.5,38.5,9234300,24.8,40.5,27.16172,0.48,0.25,0.006535947712418301
2026-08-03,GULF,67.25,67.25,66.5,67.0,67.0,36679200,39.75,67.75,26.83927,0.44,0.25,0.003745318352059925
2026-08-03,STA,18.4,18.9,18.3,18.9,18.9,10384300,11.2,20.0,26.43731,0.4,0.29999999999999716,0.016129032258064363
2026-08-03,TQM,16.9,17.4,16.8,16.9,16.9,711400,10.8,17.3,26.37629,0.36,0.09999999999999787,0.005952380952380825
2026-08-03,KBANK,244.0,245.0,242.0,244.0,244.0,8827900,162.5,244.0,26.07802,0.32,0.0,0.0
