,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-20,FORTH,21.4,22.0,21.1,21.200001,21.200001,3547600,5.8,21.9,94.6598,1.0,-0.09999799999999937,-0.004694742004447952
2021-12-20,LEO,13.3,13.9,13.3,13.7,13.7,26079300,5.5,13.7,49.92951,0.93333,0.3999999999999986,0.030075187969924703
2021-12-20,ASK,44.75,45.25,43.0,43.5,43.5,1149300,18.51914,45.0,44.30033,0.86667,-1.5,-0.03333333333333333
2021-12-20,SYNEX,31.25,32.25,31.25,32.0,32.0,2188600,14.6,33.0,35.45464,0.8,0.25,0.007874015748031496
2021-12-20,TKS,12.636365,12.727274,12.272729,12.363638,12.363638,8851259,5.500001,13.09091,35.417,0.73333,-0.2727269999999997,-0.021582709901146392
2021-12-20,HANA,91.0,91.75,90.0,90.5,90.5,4384700,38.25,95.25,34.99588,0.66667,-1.5,-0.016304347826086956
2021-12-20,FSMART,12.2,12.6,12.1,12.1,12.1,3291300,6.7,13.4,26.26029,0.6,-0.20000000000000107,-0.0162601626016261
2021-12-20,KCE,89.5,90.5,88.25,88.5,88.5,8234900,39.0,93.0,26.21602,0.53333,-1.5,-0.016666666666666666
2021-12-20,DTAC,45.25,45.25,44.0,44.5,44.5,7224200,29.0,46.0,24.835,0.46667,-0.5,-0.011111111111111112
2021-12-20,THG,35.5,36.0,35.5,36.0,36.0,888200,24.9,36.0,23.03374,0.4,0.5,0.014084507042253521
2021-12-20,MEGA,52.0,52.5,51.5,51.5,51.5,2561600,33.25,55.5,22.26794,0.33333,-0.25,-0.004830917874396135
