,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-24,SINGER,12.0,12.1,11.6,11.7,11.7,8623000,4.2,13.1,73.13392,1.0,-0.40000000000000036,-0.03305785123966945
2026-08-24,BCP,49.75,51.75,49.25,51.25,51.25,28251700,25.0,51.25,50.95726,0.95,1.25,0.025
2026-08-24,PSL,10.5,10.5,10.0,10.5,10.5,8888500,5.7,10.5,47.73926,0.9,0.09999999999999964,0.009615384615384581
2026-08-24,SRICHA,19.3,19.6,19.1,19.3,19.3,1559500,8.95,22.6,46.36858,0.85,0.10000000000000142,0.005208333333333408
2026-08-24,TCAP,87.75,88.0,86.5,86.75,86.75,2121100,49.75,89.25,43.71418,0.8,-0.5,-0.0057306590257879654
2026-08-24,KKP,114.0,114.0,111.5,112.0,112.0,7226700,56.75,120.0,42.74388,0.75,-2.5,-0.021834061135371178
2026-08-24,KTB,44.0,44.25,43.75,44.0,44.0,38696500,24.1,45.5,35.54174,0.7,-0.25,-0.005649717514124294
2026-08-24,SKY,18.6,18.6,17.9,17.9,17.9,1116700,10.0,19.1,31.30111,0.65,-0.6000000000000014,-0.03243243243243251
2026-08-24,KBANK,256.0,257.0,252.0,254.0,254.0,9650200,162.5,257.0,27.72783,0.6,-3.0,-0.011673151750972763
2026-08-24,AOT,66.5,66.75,65.75,66.0,66.0,23110300,36.0,67.0,27.22405,0.55,-1.0,-0.014925373134328358
2026-08-24,TQM,17.0,17.4,16.8,17.1,17.1,1270000,10.8,17.3,26.36645,0.5,0.20000000000000284,0.011834319526627389
2026-08-24,GPSC,50.5,51.25,49.75,50.5,50.5,9595400,30.0,54.5,24.4569,0.45,0.0,0.0
2026-08-24,BA,18.9,19.0,18.7,19.0,19.0,5613400,12.7,19.7,22.16906,0.4,0.0,0.0
2026-08-24,RJH,16.0,16.2,15.8,16.0,16.0,374900,11.3,16.3,20.14169,0.35,0.0,0.0
