,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-16,SPRC,13.7,13.7,13.1,13.4,13.4,45659400,4.3,13.9,83.61819,1.0,-0.5,-0.03597122302158273
2026-09-16,AMATA,32.75,33.0,31.75,31.75,31.75,3121800,14.1,33.5,50.97084,0.92308,-0.75,-0.023076923076923078
2026-09-16,KKP,116.5,116.5,115.0,115.0,115.0,4634900,57.5,120.0,39.57344,0.84615,-1.5,-0.012875536480686695
2026-09-16,PSL,10.2,10.3,10.0,10.1,10.1,6191500,5.7,10.6,36.7824,0.76923,-0.09999999999999964,-0.009803921568627416
2026-09-16,RCL,43.0,43.0,42.5,42.5,42.5,1922400,25.0,46.25,35.76648,0.69231,-0.5,-0.011627906976744186
2026-09-16,CRC,29.5,29.5,28.75,29.25,29.25,7663000,16.7,29.5,34.55322,0.61538,-0.25,-0.00847457627118644
2026-09-16,KTB,44.25,44.75,44.0,44.5,44.5,43091700,24.3,45.5,31.6691,0.53846,0.0,0.0
2026-09-16,TCAP,82.5,83.0,82.0,82.25,82.25,1589800,49.75,89.25,30.73378,0.46154,-0.75,-0.009036144578313253
2026-09-16,KBANK,252.0,253.0,250.0,250.0,250.0,9249300,162.5,257.0,21.76188,0.38462,-2.0,-0.007936507936507936
2026-09-16,CENTEL,44.25,44.25,41.75,42.75,42.75,3785700,29.25,44.25,21.10325,0.30769,-1.25,-0.028409090909090908
