,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-07-15,BAY,46.5,46.5,44.0,45.25,45.25,4528600,21.7,46.75,65.09579,1.0,-1.0,-0.021621621621621623
2026-07-15,TFG,10.7,10.7,10.5,10.6,10.6,13544000,4.38,11.3,64.87496,0.9375,0.0,0.0
2026-07-15,KKP,107.5,107.5,105.0,106.5,106.5,5082000,48.0,106.5,47.15772,0.875,0.5,0.0047169811320754715
2026-07-15,SCGP,29.0,29.25,28.75,29.0,29.0,7372500,15.0,29.25,41.95708,0.8125,0.25,0.008695652173913044
2026-07-15,TOP,54.25,56.5,53.5,56.5,56.5,79659200,29.0,56.5,37.27176,0.75,5.25,0.1024390243902439
2026-07-15,KTB,41.75,42.0,41.0,41.25,41.25,90421700,21.2,41.5,36.91563,0.6875,-0.25,-0.006024096385542169
2026-07-15,BLA,26.75,27.0,26.25,26.75,26.75,1185000,16.6,27.5,30.59581,0.625,0.25,0.009433962264150943
2026-07-15,AOT,63.5,64.25,63.25,63.5,63.5,26901200,35.75,64.75,29.42875,0.5625,0.5,0.007936507936507936
2026-07-15,KTC,37.25,38.25,37.25,38.25,38.25,26693200,24.8,38.25,28.91083,0.5,1.5,0.04081632653061224
2026-07-15,TCAP,72.5,72.5,71.75,72.5,72.5,2023400,46.75,72.5,28.07125,0.4375,0.75,0.010452961672473868
2026-07-15,BCP,37.5,40.0,37.5,40.0,40.0,16527100,25.0,40.0,22.7032,0.375,2.5,0.06666666666666667
2026-07-15,GULF,63.75,64.75,63.25,63.5,63.5,71927900,39.75,67.25,22.44522,0.3125,0.25,0.003952569169960474
