,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-02-03,DELTA,922.0,950.0,916.0,950.0,950.0,4281310,292.0,950.0,88.67994,1.0,34.0,0.03711790393013101
2023-02-03,BBIK,138.5,141.0,137.5,139.5,139.5,2624722,49.5,139.5,60.16098,0.9375,0.5,0.0035971223021582736
2023-02-03,THCOM,16.200001,16.299999,16.0,16.1,16.1,3939138,8.35,16.9,47.18483,0.875,0.0,0.0
2023-02-03,SNNP,24.1,24.700001,24.0,24.5,24.5,6336948,14.3,24.6,36.25587,0.8125,0.2999989999999997,0.012396652380303607
2023-02-03,CPANEL,11.3,11.4,11.3,11.3,11.3,244408,5.45,12.4,34.40308,0.75,0.0,0.0
2023-02-03,SAPPE,47.0,47.25,46.5,47.0,47.0,272911,24.1,47.75,28.3266,0.6875,0.0,0.0
2023-02-03,ZEN,18.0,18.1,17.700001,18.0,18.0,150500,11.2,18.5,26.7582,0.625,0.0,0.0
2023-02-03,SPA,11.7,11.9,11.7,11.8,11.8,1029502,6.45,12.3,26.51448,0.5625,0.0,0.0
2023-02-03,PR9,19.9,20.1,19.799999,20.0,20.0,1697891,11.0,20.299999,26.2999,0.5,-0.10000000000000142,-0.004975124378109523
2023-02-03,NSL,23.200001,24.200001,23.1,24.200001,24.200001,2841387,15.2,24.200001,24.45621,0.4375,1.100000999999999,0.04761909090909086
2023-02-03,BA,14.5,14.6,14.4,14.4,14.4,1357219,8.95,14.6,23.70369,0.375,0.0,0.0
2023-02-03,JWD,21.200001,21.5,21.200001,21.4,21.4,3268808,12.8,22.0,19.23092,0.3125,0.19999899999999826,0.009433914649343567
