,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-10,HANA,46.5,49.0,46.5,48.0,48.0,23031700,15.1,49.0,80.76956,1.0,1.25,0.026737967914438502
2026-09-10,AMATA,33.0,33.5,32.75,32.75,32.75,3826500,14.1,33.5,57.17299,0.94444,-0.5,-0.015037593984962405
2026-09-10,PSL,10.7,10.9,10.4,10.5,10.5,13651200,5.7,10.6,43.40798,0.88889,-0.09999999999999964,-0.00943396226415091
2026-09-10,STA,22.7,22.7,22.2,22.2,22.2,9168100,11.2,22.9,42.09198,0.83333,-0.3000000000000007,-0.013333333333333365
2026-09-10,KKP,113.5,116.0,112.5,113.0,113.0,11033000,57.5,120.0,38.72796,0.77778,-1.5,-0.013100436681222707
2026-09-10,CRC,29.0,29.25,28.5,29.0,29.0,7501400,16.7,29.5,34.16733,0.72222,-0.5,-0.01694915254237288
2026-09-10,TCAP,82.5,83.75,82.25,83.0,83.0,3792400,49.75,89.25,33.19761,0.66667,0.5,0.006060606060606061
2026-09-10,KTB,43.75,44.5,43.75,44.0,44.0,88459600,24.3,45.5,31.40984,0.61111,0.75,0.017341040462427744
2026-09-10,SKY,17.9,17.9,17.8,17.8,17.8,290200,10.0,19.1,28.81784,0.55556,-0.09999999999999787,-0.005586592178770831
2026-09-10,CENTEL,43.75,44.25,43.75,44.0,44.0,1317000,29.25,44.25,25.44401,0.5,-0.25,-0.005649717514124294
2026-09-10,TASCO,17.4,17.7,17.4,17.6,17.6,5274800,12.5,17.8,22.77106,0.44444,0.0,0.0
2026-09-10,SCC,269.0,271.0,264.0,268.0,268.0,9393700,166.5,269.0,20.31092,0.38889,-1.0,-0.0037174721189591076
2026-09-10,KBANK,244.0,249.0,244.0,245.0,245.0,12354200,162.5,257.0,20.25619,0.33333,1.0,0.004098360655737705
