,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-02-18,CMO,12.7,14.0,12.3,13.6,13.6,3733200,1.06,13.6,574.01675,1.0,1.0,0.07936507936507936
2022-02-18,OTO,14.0,14.6,13.9,14.6,14.6,7580700,2.755688,18.799999,157.31879,0.92857,0.6999999999999993,0.05035971223021578
2022-02-18,III,16.299999,16.299999,15.9,16.299999,16.299999,8212900,6.8,18.299999,41.86223,0.85714,0.09999799999999937,0.006172715668350846
2022-02-18,DTAC,47.25,51.5,47.25,51.25,51.25,39645100,29.0,51.25,35.46071,0.78571,4.0,0.08465608465608465
2022-02-18,THG,42.0,42.5,42.0,42.5,42.5,1100500,24.9,42.5,35.08982,0.71429,0.5,0.011904761904761904
2022-02-18,EA,95.5,96.25,94.25,94.75,94.75,9678400,57.5,99.25,33.98486,0.64286,-1.0,-0.010443864229765013
2022-02-18,GULF,52.25,52.5,51.5,52.0,52.0,29474100,32.25,52.0,31.33797,0.57143,0.5,0.009708737864077669
2022-02-18,AP,10.8,11.1,10.7,11.0,11.0,18997100,7.3,11.0,25.27012,0.5,0.1999999999999993,0.01851851851851845
2022-02-18,ORI,12.0,12.4,11.9,12.4,12.4,7544600,6.8,12.4,24.71784,0.42857,0.3000000000000007,0.024793388429752126
2022-02-18,BEC,15.4,15.5,14.9,15.2,15.2,11594400,8.6,15.5,21.30934,0.35714,-0.10000000000000142,-0.006535947712418394
