,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2022-01-07,JTS,134.5,136.5,132.5,134.0,134.0,306500,1.9,143.0,1051.85929,1.0,0.0,0.0
2022-01-07,OTO,12.0,13.9,12.0,13.7,13.7,21883200,2.755688,13.7,181.63954,0.95238,1.5,0.12295081967213116
2022-01-07,AS,22.5,23.0,22.200001,23.0,23.0,7030600,6.25,24.700001,83.15153,0.90476,0.6000000000000014,0.02678571428571435
2022-01-07,FORTH,21.200001,21.299999,20.700001,20.9,20.9,2570900,5.95,21.9,81.74235,0.85714,-0.3999990000000011,-0.01877929665630506
2022-01-07,JMART,58.75,59.0,57.75,58.75,58.75,8488900,20.700001,59.0,54.35561,0.80952,0.0,0.0
2022-01-07,YGG,10.59907834,11.21351767,10.52227343,11.05990783,11.05990783,15637345,5.22273425,11.3671275,53.43474,0.7619,0.5376344,0.051094889671575466
2022-01-07,JMT,69.5,69.5,68.5,68.5,68.5,7150800,34.192655,70.0,47.34091,0.71429,-1.0,-0.014388489208633094
2022-01-07,EA,99.25,100.5,97.0,97.0,97.0,30368500,57.5,99.25,46.04881,0.66667,-2.0,-0.020202020202020204
2022-01-07,ASK,42.25,43.0,42.0,42.5,42.5,1645300,18.51914,46.0,35.62519,0.61905,-0.5,-0.011627906976744186
2022-01-07,SINGER,53.5,53.5,52.0,52.25,52.25,4199300,25.699504,54.25,30.83658,0.57143,-1.0,-0.018779342723004695
2022-01-07,SKR,12.8,13.0,12.8,13.0,13.0,693800,6.4,13.6,30.55815,0.52381,0.0,0.0
2022-01-07,RBF,22.700001,23.6,22.5,22.9,22.9,14149800,8.6,23.299999,27.22965,0.47619,0.19999899999999826,0.00881052824623216
2022-01-07,THG,37.25,37.75,37.25,37.75,37.75,1564200,24.9,37.75,26.7523,0.42857,0.25,0.006666666666666667
2022-01-07,DTAC,44.75,45.0,44.25,44.5,44.5,3283500,29.0,46.0,23.07705,0.38095,-0.25,-0.00558659217877095
2022-01-07,SNC,17.700001,17.9,17.5,17.6,17.6,657700,12.2,18.4,22.03737,0.33333,-0.1000009999999989,-0.005649773692103119
