,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-28,KCE,56.5,58.5,56.25,57.0,57.0,25242900,16.5,57.0,104.38868,1.0,0.25,0.004405286343612335
2026-08-28,HANA,46.75,47.25,45.75,46.75,46.75,8682600,15.1,49.0,79.36893,0.95833,-0.25,-0.005319148936170213
2026-08-28,SINGER,11.8,11.9,11.5,11.6,11.6,2820600,4.2,13.1,69.53485,0.91667,-0.20000000000000107,-0.01694915254237297
2026-08-28,KKP,117.5,120.0,116.5,119.0,119.0,10091600,57.5,120.0,49.87514,0.875,1.5,0.01276595744680851
2026-08-28,PSL,10.3,10.4,10.1,10.3,10.3,5771200,5.7,10.5,43.6434,0.83333,-0.09999999999999964,-0.009615384615384581
2026-08-28,TCAP,85.75,86.75,85.25,85.75,85.75,3507600,49.75,89.25,40.66868,0.79167,0.0,0.0
2026-08-28,TOP,61.0,63.0,60.5,62.5,62.5,31568100,32.0,68.75,39.40186,0.75,0.5,0.008064516129032258
2026-08-28,SCGP,28.75,30.25,28.75,30.0,30.0,17405300,15.0,32.0,37.51276,0.70833,1.0,0.034482758620689655
2026-08-28,KTB,43.25,43.75,43.0,43.0,43.0,67508400,24.3,45.5,31.24639,0.66667,-0.5,-0.011494252873563218
2026-08-28,JMART,11.2,11.3,10.9,11.0,11.0,6315400,6.0,12.3,30.38768,0.625,-0.1999999999999993,-0.017857142857142794
2026-08-28,CRC,27.75,28.25,27.75,27.75,27.75,7378100,16.7,29.25,30.11202,0.58333,-0.25,-0.008928571428571428
2026-08-28,SKY,18.0,18.0,17.6,17.7,17.7,658000,10.0,19.1,29.10854,0.54167,-0.3000000000000007,-0.016666666666666705
2026-08-28,XO,20.1,20.2,19.6,19.8,19.8,272700,12.8,21.3,25.93372,0.5,-0.3000000000000007,-0.014925373134328393
2026-08-28,BA,19.6,19.7,19.3,19.4,19.4,5426600,12.7,19.7,23.84821,0.45833,0.0,0.0
2026-08-28,KBANK,249.0,251.0,246.0,247.0,247.0,12530600,162.5,257.0,23.265,0.41667,-1.0,-0.004032258064516129
2026-08-28,CENTEL,42.5,42.75,42.0,42.5,42.5,1331800,28.75,43.25,23.16953,0.375,0.0,0.0
2026-08-28,CBG,56.0,56.25,55.0,55.25,55.25,3410200,34.25,61.0,22.94085,0.33333,-0.75,-0.013392857142857142
