,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2021-12-15,YGG,11.67434716,12.44239631,11.13671275,11.3671275,11.3671275,42158109,4.08602151,11.3671275,68.74767,1.0,0.6144393299999997,0.057142857700857114
2021-12-15,HANA,93.5,93.5,91.5,92.25,92.25,3405400,38.25,95.25,39.39221,0.9375,-1.0,-0.010723860589812333
2021-12-15,JMART,49.0,49.75,48.75,49.0,49.0,7673300,16.9,52.0,38.5557,0.875,0.0,0.0
2021-12-15,SKR,13.1,13.1,12.9,13.0,13.0,154700,6.4,13.6,35.79737,0.8125,0.0,0.0
2021-12-15,JWD,16.299999,16.799999,16.299999,16.700001,16.700001,14929300,8.2,16.9,35.7209,0.75,0.6000009999999989,0.03726714285714278
2021-12-15,JMT,60.25,60.25,59.5,59.75,59.75,1767500,30.04069,60.25,35.06747,0.6875,-0.25,-0.004166666666666667
2021-12-15,EA,86.0,87.0,84.0,85.0,85.0,27864400,44.0,85.75,34.4485,0.625,-0.75,-0.008746355685131196
2021-12-15,KCE,92.5,92.75,90.75,91.25,91.25,6133400,39.0,93.0,31.70505,0.5625,-1.0,-0.01084010840108401
2021-12-15,SINGER,48.0,48.5,47.5,48.25,48.25,2026100,18.264113,49.0,27.73913,0.5,0.25,0.005208333333333333
2021-12-15,FSMART,12.1,12.2,11.9,12.0,12.0,1381500,6.7,13.4,26.16924,0.4375,0.0,0.0
2021-12-15,DTAC,44.75,45.25,44.5,44.75,44.75,5800300,29.0,46.0,25.897,0.375,0.0,0.0
2021-12-15,MEGA,52.25,53.0,51.5,52.25,52.25,2454900,33.25,55.5,24.57359,0.3125,-0.25,-0.004761904761904762
