,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-17,CENTEL,38.0,38.75,37.75,38.75,38.75,2965400,19.5,38.75,30.15367,1.0,0.5,0.013071895424836602
2026-02-17,ADVANC,390.0,394.0,388.0,391.0,391.0,3608800,259.0,395.0,28.49754,0.92308,1.0,0.002564102564102564
2026-02-17,KTB,31.5,32.5,31.25,32.25,32.25,99883300,20.1,32.25,27.78612,0.84615,1.25,0.04032258064516129
2026-02-17,MEGA,38.25,39.0,38.0,39.0,39.0,1396300,24.5,39.75,25.4304,0.76923,0.75,0.0196078431372549
2026-02-17,KKP,71.5,73.0,71.5,73.0,73.0,5101900,44.0,73.0,24.28376,0.69231,1.25,0.017421602787456445
2026-02-17,SCGP,20.5,20.6,20.0,20.4,20.4,18971200,11.2,21.0,21.1789,0.61538,-0.20000000000000284,-0.009708737864077808
2026-02-17,CPN,62.75,63.75,62.5,63.25,63.25,5856000,41.25,63.5,19.92941,0.53846,0.25,0.003968253968253968
2026-02-17,SAT,15.4,15.8,15.4,15.7,15.7,1459400,10.2,15.7,19.71647,0.46154,0.3999999999999986,0.02614379084967311
2026-02-17,ICHI,14.5,14.7,14.4,14.6,14.6,3965200,9.75,14.6,19.6117,0.38462,0.09999999999999964,0.006896551724137907
2026-02-17,BLA,21.4,22.0,21.2,22.0,22.0,2305800,14.2,22.0,19.0828,0.30769,0.6000000000000014,0.028037383177570162
