,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-06,TOP,45.25,48.0,45.25,47.75,47.75,20601500,21.5,47.75,49.21128,1.0,2.25,0.04945054945054945
2026-02-06,AOT,52.0,53.25,51.75,53.0,53.0,33160600,27.25,56.0,27.82228,0.92308,1.25,0.024154589371980676
2026-02-06,KKP,73.0,73.5,72.25,72.5,72.5,4468000,44.0,73.0,24.52808,0.84615,-0.5,-0.00684931506849315
2026-02-06,MEGA,37.75,38.25,36.75,38.0,38.0,3174900,24.5,38.0,23.58192,0.76923,0.25,0.006622516556291391
2026-02-06,CENTEL,35.75,36.75,35.5,36.0,36.0,4266000,19.5,36.5,22.03505,0.69231,0.0,0.0
2026-02-06,ADVANC,365.0,373.0,363.0,365.0,365.0,10817900,259.0,374.0,21.18436,0.61538,-2.0,-0.005449591280653951
2026-02-06,SCGP,19.7,20.4,19.6,20.1,20.1,10335300,11.2,21.0,20.51665,0.53846,0.3000000000000007,0.015151515151515187
2026-02-06,CPN,61.5,62.0,60.0,60.5,60.5,8187700,41.25,61.5,15.66436,0.46154,-1.0,-0.016260162601626018
2026-02-06,TOA,14.1,14.4,14.1,14.4,14.4,1318100,9.45,15.5,14.50262,0.38462,0.20000000000000107,0.014084507042253596
2026-02-06,SAT,14.9,14.9,14.8,14.8,14.8,376400,10.1,15.2,14.15363,0.30769,0.0,0.0
