,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-23,TOP,53.25,54.0,53.0,53.75,53.75,13743300,21.5,53.75,62.42437,1.0,0.75,0.014150943396226415
2026-02-23,AOT,56.5,57.25,52.75,53.5,53.5,90580700,27.25,58.25,27.17046,0.93333,-3.0,-0.05309734513274336
2026-02-23,ADVANC,388.0,391.0,387.0,388.0,388.0,6626500,259.0,395.0,26.73714,0.86667,2.0,0.0051813471502590676
2026-02-23,KKP,74.25,74.75,73.5,74.5,74.5,5954200,44.0,74.5,26.1065,0.8,0.5,0.006756756756756757
2026-02-23,SAT,16.5,16.6,16.3,16.4,16.4,2307600,10.2,16.4,24.19761,0.73333,0.09999999999999787,0.006134969325153243
2026-02-23,SCGP,20.9,21.6,20.4,21.0,21.0,34639500,11.2,21.5,23.84775,0.66667,0.3000000000000007,0.01449275362318844
2026-02-23,CPN,64.75,65.75,64.25,65.5,65.5,8530000,41.25,65.5,23.53695,0.6,1.5,0.0234375
2026-02-23,MEGA,38.75,39.0,38.5,38.5,38.5,711200,24.5,39.75,23.21694,0.53333,-0.25,-0.0064516129032258064
2026-02-23,ICHI,15.1,15.2,14.8,14.8,14.8,8470300,9.75,15.1,20.88503,0.46667,-0.1999999999999993,-0.013333333333333286
2026-02-23,CENTEL,36.75,37.25,35.5,36.0,36.0,7111400,19.5,38.75,20.38814,0.4,-0.5,-0.0136986301369863
2026-02-23,PTTEP,133.0,136.0,132.0,134.0,134.0,19282300,94.75,140.0,19.83637,0.33333,-3.0,-0.021897810218978103
