,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-20,SINGER,11.5,11.9,11.4,11.5,11.5,5971800,4.2,13.1,71.5047,1.0,0.09999999999999964,0.008771929824561372
2026-08-20,TCAP,87.0,89.25,86.25,89.25,89.25,5211900,49.75,89.25,48.74885,0.95238,2.5,0.02881844380403458
2026-08-20,SRICHA,19.2,19.6,19.2,19.2,19.2,963800,8.95,22.6,46.45323,0.90476,0.0,0.0
2026-08-20,PTL,14.8,14.9,14.7,14.7,14.7,200800,7.7,14.9,44.54187,0.85714,-0.10000000000000142,-0.0067567567567568525
2026-08-20,KKP,114.0,115.5,112.0,112.5,112.5,13907800,56.75,120.0,44.45249,0.80952,0.0,0.0
2026-08-20,JMART,11.4,11.9,11.3,11.4,11.4,19100400,6.0,12.3,36.35248,0.7619,0.09999999999999964,0.008849557522123862
2026-08-20,KTB,44.0,44.5,43.75,43.75,43.75,51377200,24.0,45.5,35.64375,0.71429,0.0,0.0
2026-08-20,SKY,18.8,19.0,18.4,18.4,18.4,2257600,10.0,19.1,35.29444,0.66667,-0.3000000000000007,-0.01604278074866314
2026-08-20,PTTGC,39.75,39.75,38.5,39.0,39.0,27146000,19.1,40.5,34.52018,0.61905,-0.75,-0.018867924528301886
2026-08-20,AOT,66.25,67.0,66.0,66.75,66.75,24651500,36.0,66.75,29.49974,0.57143,0.5,0.007547169811320755
2026-08-20,KBANK,250.0,253.0,250.0,253.0,253.0,6784700,162.5,253.0,27.82681,0.52381,4.0,0.01606425702811245
2026-08-20,TQM,16.7,16.9,16.6,16.9,16.9,200500,10.8,17.3,25.14635,0.47619,0.29999999999999716,0.018072289156626332
2026-08-20,STGT,11.4,11.4,11.1,11.2,11.2,5600900,6.1,11.9,22.94532,0.42857,-0.10000000000000142,-0.008849557522124019
2026-08-20,BA,19.2,19.4,18.9,19.0,19.0,7045000,12.7,19.7,22.66773,0.38095,-0.1999999999999993,-0.01041666666666663
2026-08-20,GPSC,49.75,50.25,49.0,49.25,49.25,5360800,30.0,54.5,21.85196,0.33333,-0.5,-0.010050251256281407
