,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-02,HANA,44.5,45.5,44.5,45.0,45.0,6996200,15.1,49.0,71.64102,1.0,0.0,0.0
2026-09-02,KKP,117.5,118.0,116.5,116.5,116.5,5467800,57.5,120.0,45.4717,0.9375,-1.0,-0.00851063829787234
2026-09-02,TOP,66.0,66.5,64.5,64.75,64.75,23032100,33.5,68.75,43.06747,0.875,0.0,0.0
2026-09-02,PTL,14.7,14.8,14.5,14.8,14.8,148300,7.7,14.9,42.29738,0.8125,0.20000000000000107,0.013698630136986375
2026-09-02,PSL,9.75,10.1,9.6,10.1,10.1,10365200,5.7,10.5,39.95354,0.75,0.29999999999999893,0.030612244897959072
2026-09-02,SCGP,30.25,30.25,29.25,29.5,29.5,10259900,15.0,32.0,34.26183,0.6875,-0.75,-0.024793388429752067
2026-09-02,CRC,28.75,29.0,28.0,28.75,28.75,6993600,16.7,29.25,34.11708,0.625,-0.25,-0.008620689655172414
2026-09-02,TCAP,83.75,83.75,82.25,82.25,82.25,3199700,49.75,89.25,33.92986,0.5625,-0.5,-0.006042296072507553
2026-09-02,KTB,43.5,44.0,43.25,43.75,43.75,50261600,24.3,45.5,32.54734,0.5,0.25,0.005747126436781609
2026-09-02,KBANK,248.0,249.0,246.0,248.0,248.0,6398100,162.5,257.0,23.06589,0.4375,0.0,0.0
2026-09-02,CENTEL,41.5,41.75,40.75,41.75,41.75,2867200,29.0,43.25,20.32078,0.375,-0.25,-0.005952380952380952
2026-09-02,BA,18.7,18.9,18.6,18.8,18.8,7264000,12.7,19.7,19.41745,0.3125,0.10000000000000142,0.0053475935828877766
