,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-14,SPRC,13.5,13.6,13.3,13.5,13.5,11000500,4.3,13.9,86.44778,1.0,0.09999999999999964,0.007462686567164152
2026-09-14,AMATA,32.5,32.75,32.25,32.25,32.25,1717700,14.1,33.5,53.93246,0.93333,-0.5,-0.015267175572519083
2026-09-14,KKP,113.0,116.0,113.0,115.0,115.0,6799400,57.5,120.0,40.19686,0.86667,2.0,0.017699115044247787
2026-09-14,PSL,10.5,10.6,10.2,10.3,10.3,6280800,5.7,10.6,40.05109,0.8,-0.1999999999999993,-0.01904761904761898
2026-09-14,RCL,42.25,43.0,42.0,42.25,42.25,2756100,25.0,46.25,35.47373,0.73333,0.0,0.0
2026-09-14,STA,21.5,21.5,20.6,20.9,20.9,17011500,11.2,22.9,33.23001,0.66667,-0.8000000000000007,-0.03686635944700464
2026-09-14,CRC,28.5,29.25,28.25,28.5,28.5,9850600,16.7,29.5,31.51585,0.6,-0.5,-0.017241379310344827
2026-09-14,KTB,43.75,44.5,43.5,44.25,44.25,75688100,24.3,45.5,31.41087,0.53333,0.5,0.011428571428571429
2026-09-14,TCAP,81.25,83.25,81.25,82.25,82.25,2501800,49.75,89.25,31.26616,0.46667,0.75,0.009202453987730062
2026-09-14,SKY,17.5,17.9,17.5,17.5,17.5,354600,10.0,19.1,26.46299,0.4,0.0,0.0
2026-09-14,CENTEL,43.75,43.75,42.25,43.5,43.5,2658600,29.25,44.25,23.54755,0.33333,-0.25,-0.005714285714285714
