,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-13,SPRC,11.3,11.6,11.2,11.3,11.3,21739100,4.3,11.4,71.9043,1.0,-0.09999999999999964,-0.008771929824561372
2026-08-13,SINGER,12.0,12.1,11.2,11.2,11.2,8628200,4.2,13.1,70.30142,0.96296,-0.5,-0.042735042735042736
2026-08-13,PTL,14.9,15.0,14.8,14.9,14.9,327500,7.7,14.9,48.38224,0.92593,0.0,0.0
2026-08-13,SCGP,30.5,31.0,30.5,30.75,30.75,4437200,15.0,32.0,44.32549,0.88889,-0.25,-0.008064516129032258
2026-08-13,AMATA,28.75,29.0,28.5,28.5,28.5,3513700,14.1,29.5,44.20465,0.85185,0.0,0.0
2026-08-13,KKP,110.0,111.0,108.0,110.0,110.0,6985700,56.75,120.0,43.31935,0.81481,0.0,0.0
2026-08-13,PTTGC,38.5,39.75,38.0,39.75,39.75,52677700,19.1,40.5,38.28699,0.77778,1.25,0.032467532467532464
2026-08-13,KTB,44.25,44.5,43.25,44.0,44.0,133168500,24.0,45.5,38.2287,0.74074,-0.5,-0.011235955056179775
2026-08-13,PRM,10.3,10.5,10.3,10.3,10.3,4314800,6.0,10.3,33.85558,0.7037,0.0,0.0
2026-08-13,SKY,17.8,18.1,17.7,17.9,17.9,1002400,10.0,19.1,32.94391,0.66667,0.1999999999999993,0.011299435028248548
2026-08-13,RATCH,38.5,39.25,38.25,39.25,39.25,6419400,25.5,39.5,29.27105,0.62963,0.5,0.012903225806451613
2026-08-13,CENTEL,41.75,43.25,41.75,43.25,43.25,8364800,26.0,43.25,28.40039,0.59259,2.25,0.054878048780487805
2026-08-13,BA,18.9,19.7,18.8,19.7,19.7,15115200,12.7,19.7,28.3563,0.55556,0.8999999999999986,0.04787234042553184
2026-08-13,KBANK,250.0,250.0,246.0,249.0,249.0,15619700,162.5,252.0,27.01873,0.51852,0.0,0.0
2026-08-13,CRC,25.75,26.5,25.5,26.25,26.25,13869400,16.7,26.75,25.59919,0.48148,0.5,0.019417475728155338
2026-08-13,KTC,38.25,38.75,38.0,38.25,38.25,20716700,24.8,40.5,24.90016,0.44444,0.0,0.0
2026-08-13,GPSC,49.5,50.0,49.0,50.0,50.0,7526000,30.0,54.5,24.79872,0.40741,0.75,0.015228426395939087
2026-08-13,AOT,63.0,64.25,62.75,63.5,63.5,23613100,36.0,64.75,24.71901,0.37037,0.5,0.007936507936507936
2026-08-13,BAFS,11.2,11.4,11.2,11.4,11.4,318900,8.1,11.6,23.48524,0.33333,0.09999999999999964,0.008849557522123862
