,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-02-26,JTS,63.75,77.5,63.5,77.25,77.25,5681700,23.3,77.25,104.3083,1.0,14.0,0.22134387351778656
2026-02-26,BPP,12.5,12.5,12.2,12.2,12.2,195500,6.35,13.0,33.72594,0.94737,-0.3000000000000007,-0.024000000000000056
2026-02-26,ADVANC,404.0,404.0,396.0,404.0,404.0,10983200,259.0,404.0,31.30447,0.89474,0.0,0.0
2026-02-26,CPN,68.0,70.0,67.75,69.0,69.0,8849600,41.25,69.0,29.49803,0.84211,0.5,0.0072992700729927005
2026-02-26,KKP,76.0,77.0,75.5,76.5,76.5,4626500,44.0,77.25,28.99794,0.78947,0.5,0.006578947368421052
2026-02-26,PTTGC,28.25,28.5,27.5,27.5,27.5,13385800,14.7,28.25,27.12414,0.73684,-0.75,-0.02654867256637168
2026-02-26,SAT,16.6,16.7,16.4,16.6,16.6,1975300,10.2,16.6,25.18417,0.68421,0.0,0.0
2026-02-26,TOA,16.4,16.4,15.8,16.0,16.0,1405400,9.45,16.3,24.86611,0.63158,-0.3000000000000007,-0.018404907975460166
2026-02-26,GPSC,43.25,43.5,42.5,43.0,43.0,5545200,23.5,45.0,23.6165,0.57895,0.0,0.0
2026-02-26,SCGP,21.2,21.2,20.7,20.7,20.7,11921700,11.2,21.5,21.36102,0.52632,-0.5,-0.02358490566037736
2026-02-26,MEGA,36.5,38.0,36.5,38.0,38.0,1207100,24.5,39.75,21.26713,0.47368,1.5,0.0410958904109589
2026-02-26,SCC,227.0,227.0,222.0,225.0,225.0,4823400,127.5,230.0,19.87809,0.42105,-3.0,-0.013157894736842105
2026-02-26,PTTEP,135.5,136.0,134.0,134.0,134.0,10723000,94.75,140.0,19.4115,0.36842,-2.0,-0.014705882352941176
2026-02-26,BGRIM,15.3,15.4,15.1,15.2,15.2,13430900,9.2,16.3,19.40877,0.31579,-0.10000000000000142,-0.006535947712418394
