,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-08-11,SINGER,11.5,11.8,11.2,11.7,11.7,6970400,4.2,13.1,78.46958,1.0,0.09999999999999964,0.008620689655172384
2026-08-11,SPRC,11.1,11.4,11.0,11.4,11.4,49668200,4.3,11.4,73.86661,0.95652,0.40000000000000036,0.0363636363636364
2026-08-11,TOP,67.25,68.75,66.75,68.75,68.75,37137000,30.5,68.75,58.77042,0.91304,3.25,0.04961832061068702
2026-08-11,PTL,14.9,15.1,14.8,14.9,14.9,347600,7.7,14.9,48.7383,0.86957,0.20000000000000107,0.01360544217687082
2026-08-11,SCGP,31.0,31.5,30.5,31.0,31.0,7252300,15.0,32.0,45.72468,0.82609,0.0,0.0
2026-08-11,BCP,47.0,48.5,47.0,48.25,48.25,19075900,25.0,48.25,44.4753,0.78261,1.25,0.026595744680851064
2026-08-11,KTB,44.75,44.75,44.25,44.5,44.5,54550700,24.0,45.5,40.04358,0.73913,0.0,0.0
2026-08-11,PTTGC,37.75,39.25,37.5,38.5,38.5,49352100,19.1,40.5,34.06603,0.69565,1.0,0.02666666666666667
2026-08-11,PRM,10.1,10.4,10.1,10.3,10.3,7886700,6.0,10.3,34.03601,0.65217,0.20000000000000107,0.01980198019801991
2026-08-11,RCL,36.5,39.75,36.5,39.25,39.25,12262900,25.0,39.25,32.20367,0.6087,2.75,0.07534246575342465
2026-08-11,SKY,18.1,18.2,17.7,17.7,17.7,995300,10.0,19.1,31.71678,0.56522,-0.3000000000000007,-0.016666666666666705
2026-08-11,ASK,12.0,12.0,11.5,11.5,11.5,1338900,7.05,12.6,30.76393,0.52174,-0.5,-0.041666666666666664
2026-08-11,RATCH,39.0,39.25,38.5,38.75,38.75,5005000,25.5,39.5,27.81884,0.47826,-0.5,-0.012738853503184714
2026-08-11,KBANK,250.0,252.0,248.0,249.0,249.0,7045600,162.5,252.0,27.19386,0.43478,1.0,0.004032258064516129
2026-08-11,KTC,38.75,38.75,38.0,38.25,38.25,24636300,24.8,40.5,25.07905,0.3913,-0.75,-0.019230769230769232
2026-08-11,AOT,63.0,63.25,62.5,63.0,63.0,16411600,36.0,64.75,23.8991,0.34783,-0.25,-0.003952569169960474
