,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2026-09-25,KCE,67.25,67.75,66.25,66.25,66.25,9712200,16.5,67.5,123.02818,1.0,-0.75,-0.011194029850746268
2026-09-25,SPRC,14.5,14.7,14.2,14.2,14.2,16687200,4.3,14.5,87.9373,0.95,-0.3000000000000007,-0.02068965517241384
2026-09-25,HANA,51.0,51.25,50.25,50.5,50.5,14843800,15.1,51.25,85.47201,0.9,0.0,0.0
2026-09-25,PTTGC,50.0,51.0,49.0,49.0,49.0,26386000,19.1,50.75,59.41363,0.85,-1.0,-0.02
2026-09-25,AMATA,34.25,34.25,33.5,33.5,33.5,5368700,14.1,34.25,56.49287,0.8,-0.75,-0.021897810218978103
2026-09-25,BCP,56.0,57.25,54.75,55.0,55.0,22719400,25.0,60.75,51.00288,0.75,-1.25,-0.022222222222222223
2026-09-25,KKP,115.5,116.5,115.0,115.0,115.0,3941000,58.5,120.0,36.77908,0.7,-0.5,-0.004329004329004329
2026-09-25,CRC,29.75,30.5,29.75,30.0,30.0,2505600,16.7,30.75,36.58351,0.65,0.0,0.0
2026-09-25,STA,22.0,22.1,21.5,21.6,21.6,9199700,11.2,22.9,35.32956,0.6,-0.1999999999999993,-0.009174311926605472
2026-09-25,SCGP,30.5,30.75,30.0,30.25,30.25,5689700,15.0,32.0,33.11186,0.55,-0.25,-0.00819672131147541
2026-09-25,IVL,28.75,29.25,28.25,28.5,28.5,17822900,14.8,30.0,31.76308,0.5,-0.25,-0.008695652173913044
2026-09-25,TCAP,83.5,84.0,82.75,82.75,82.75,1550200,49.75,89.25,29.3585,0.45,-1.0,-0.011940298507462687
2026-09-25,KTB,44.75,45.0,44.25,44.25,44.25,65512400,24.3,45.5,28.62276,0.4,-0.5,-0.0111731843575419
2026-09-25,BGRIM,19.0,19.5,19.0,19.3,19.3,15344900,10.3,21.0,24.5101,0.35,0.1999999999999993,0.010471204188481638
